#,song_title,artist,page_title,views,genre
1693,Amants perfectes,Antònia Font,"Amants perfectes, de l'àlbum ""Un minut estroboscòpica"" (Antònia Font) - Viasona",35,pop-rock
1694,Hola Lila,La Tresca i la Verdesca,"Hola Lila, de l'àlbum ""La Tresca i la Verdesca"" (La Tresca i la Verdesca) - Viasona",35,folk
1695,València en falles,Toni de l'Hostal,"València en falles, de l'àlbum ""València en falles"" (Toni de l'Hostal) - Viasona",35,folk
1696,Part d'un tot,Mazoni,"Part d'un tot, de l'àlbum ""Carn, os i tot inclòs"" (Mazoni) - Viasona",35,pop-rock
1697,Ni la moto,Laura Gibert,"Ni la moto, de l'àlbum ""Ni la moto"" (Laura Gibert) - Viasona",35,pop-rock
1698,Tinc una llum al cor,La Bicicleta,"Tinc una llum al cor, de l'àlbum ""Cançons per la pau"" (La Bicicleta) - Viasona",35,folk
1699,El noi vagarós,Grup de Folk,"El noi vagarós, de l'àlbum ""Els temps encara estan canviant 2"" (Grup de Folk) - Viasona",35,folk
1700,El món és teu,Els Catarres,"El món és teu, de l'àlbum ""Big bang"" (Els Catarres) - Viasona",35,pop-rock
1701,El gran salt,Manel,"El gran salt, de l'àlbum ""10 milles per veure una bona armadura"" (Manel) - Viasona",35,pop-rock
1702,Tot i res,Naina,"Tot i res, de l'àlbum ""Tot i res"" (Naina) - Viasona",35,música urbana
1703,Hem vingut a jugar,Buhos,"Hem vingut a jugar, de l'àlbum ""Hem vingut a jugar"" (Buhos) - Viasona",35,pop-rock
1704,Anirem tots cap al cel,Núria Feliu,"Anirem tots cap al cel, de l'àlbum ""Anirem tots cap al cel"" (Núria Feliu) - Viasona",35,folk
1705,L'estel que ens,Pep Puigdemont,"L'estel que ens, de l'àlbum ""L'estel que guia els reis d'orient"" (Pep Puigdemont) - Viasona",35,folk
1706,Tot explota pel cap o per la pota,Ovidi Montllor,"Tot explota pel cap o per la pota, de l'àlbum ""A Alcoi"" (Ovidi Montllor) - Viasona",35,cançó autor
1707,És que m'agrades molt,Ginestà,"És que m'agrades molt, de l'àlbum ""Suposo que l'amor és això"" (Ginestà) - Viasona",35,pop-rock
1708,Estima't,Pupil·les,"Estima't, de l'àlbum ""Les silenciades"" (Pupil·les) - Viasona",35,pop-rock
1709,Roseta d'Olivella,Joan Manuel Serrat,"Roseta d'Olivella, de l'àlbum ""Banda sonora d'un temps, d'un país"" (Joan Manuel Serrat) - Viasona",35,folk
1710,Dansa de les pometes,La Pataqueta,"Dansa de les pometes, de l'àlbum ""La Pataqueta"" (La Pataqueta) - Viasona",35,folk
1711,Les teves pigues,Doctor Prats,"Les teves pigues, de l'àlbum ""Venim de lluny"" (Doctor Prats) - Viasona",35,pop-rock
1712,El caçador,Esquirols,"El caçador, de l'àlbum ""Cants al vent"" (Esquirols) - Viasona",35,cançó autor
1713,Gitana hechicera,Los Manolos,"Gitana hechicera, de l'àlbum ""Dulce veneno"" (Los Manolos) - Viasona",35,rumba
1714,L'ametller,Miquel Pujadó,"L'ametller, de l'àlbum ""Maragall, paraula viva"" (Miquel Pujadó) - Viasona",35,cançó autor
1715,La flor romanial,Xesco Boix,"La flor romanial, de l'àlbum ""La flor romanial"" (Xesco Boix) - Viasona",35,folk
1716,Claror de tardor,Marina Rossell,"Claror de tardor, de l'àlbum ""Barca del temps"" (Marina Rossell) - Viasona",35,cançó autor
1717,Tout le monde,Tribade,"Tout le monde, de l'àlbum ""La Tregua"" (Tribade) - Viasona",35,música urbana
1718,Demà,JULS,"Demà, de l'àlbum ""Amb amor"" (JULS) - Viasona",35,música urbana
1719,L'aula dels dofins,Crim,"L'aula dels dofins, de l'àlbum ""Futur medieval"" (Crim) - Viasona",35,pop-rock
1720,M'agrada,Joan Rovira,"M'agrada, de l'àlbum ""Peix sense espina"" (Joan Rovira) - Viasona",35,cançó autor
1721,Bombolles,Toni Xuclà,"Bombolles, de l'àlbum ""De poetes, cançonetes"" (Toni Xuclà) - Viasona",35,cançó autor
1722,Mentrestant,Anna Andreu,"Mentrestant, de l'àlbum ""Vigília"" (Anna Andreu) - Viasona",35,pop-rock
1723,No et veuré més,Miguel Poveda,"No et veuré més, de l'àlbum ""Desglaç"" (Miguel Poveda) - Viasona",35,cançó autor
1724,El bròquil (la tortura),Manel,"El bròquil (la tortura), de l'àlbum ""Gent normal/ No t'enyoro/ El bròquil (la tortura)"" (Manel) - Viasona",35,pop-rock
1725,Un dia més (els matins miserables),Xiula,"Un dia més (els matins miserables), de l'àlbum ""Descontrol MParental"" (Xiula) - Viasona",35,folk
1726,Tot queda igual,Sopa de Cabra,"Tot queda igual, de l'àlbum ""La Roda"" (Sopa de Cabra) - Viasona",35,pop-rock
1727,Tinc ganes de festa,Mak & Sak feat. Xana,"Tinc ganes de festa, de l'àlbum ""Tinc ganes de festa"" (Mak & Sak feat. Xana) - Viasona",35,música urbana
1728,Llàgrimes al cel,La Porta dels Somnis,"Llàgrimes al cel, de l'àlbum ""Tres"" (La Porta dels Somnis) - Viasona",35,pop-rock
1729,Caragol,Dani Miquel,"Caragol, de l'àlbum ""Musiqueries"" (Dani Miquel) - Viasona",35,folk
1730,Tanca els ulls,Txarango,"Tanca els ulls, de l'àlbum ""El gran ball"" (Txarango) - Viasona",35,pop-rock
1731,El cucut i l'ase,Xesco Boix,"El cucut i l'ase, de l'àlbum ""1, 2, 3, salta pagès"" (Xesco Boix) - Viasona",35,folk
1732,Fandango des tres amors,Música Nostra,"Fandango des tres amors, de l'àlbum ""De dia i de nit"" (Música Nostra) - Viasona",35,folk
1733,No té nom,Anna Andreu,"No té nom, de l'àlbum ""Vigília"" (Anna Andreu) - Viasona",35,pop-rock
1734,Kubala,Joan Manuel Serrat,"Kubala, de l'àlbum ""Material sensible"" (Joan Manuel Serrat) - Viasona",35,cançó autor
1735,El setè cel,Sisa,"El setè cel, de l'àlbum ""Qualsevol nit pot sortir el sol"" (Sisa) - Viasona",35,cançó autor
1736,Correfoc,Zoo,"Correfoc, de l'àlbum ""Raval"" (Zoo) - Viasona",35,música urbana
1737,Fandango pide la niña,Xavier de Bétera,"Fandango pide la niña, de l'àlbum ""Empremtes"" (Xavier de Bétera) - Viasona",35,folk
1738,Una cançó i una promesa,Crim,"Una cançó i una promesa, de l'àlbum ""Blau Sang, Vermell Cel"" (Crim) - Viasona",35,pop-rock
1739,Rentem les dents,Dàmaris Gelabert,"Rentem les dents, de l'àlbum ""Cançons Per Aprendre: 3-7 Anys Vol I"" (Dàmaris Gelabert) - Viasona",35,folk
1740,Quan tothom viurà d'amor,Marina Rossell,"Quan tothom viurà d'amor, de l'àlbum ""Barca del temps"" (Marina Rossell) - Viasona",35,cançó autor
1741,Polca del cantó / Cançó de ronda,El Pont d'Arcalís,"Polca del cantó / Cançó de ronda, de l'àlbum ""Del pirineu estant"" (El Pont d'Arcalís) - Viasona",35,folk
1742,Amb tu,Buhos,"Amb tu, de l'àlbum ""Amb tu"" (Buhos) - Viasona",35,pop-rock
1743,Avís per a navegants,Manel,"Avís per a navegants, de l'àlbum ""Els millors professors europeus"" (Manel) - Viasona",35,pop-rock
1744,Es compten les pigues,Obeses,"Es compten les pigues, de l'àlbum ""Fills de les estrelles"" (Obeses) - Viasona",35,pop-rock
1745,La simfonia dels herois,Dorigen,"La simfonia dels herois, de l'àlbum ""La simfonia dels herois"" (Dorigen) - Viasona",34,pop-rock
1746,Tonada encantada,El Pony Pisador,"Tonada encantada, de l'àlbum ""Vatua l'Olla!"" (El Pony Pisador) - Viasona",34,folk
1747,Ulls d'avellana,Ginestà,"Ulls d'avellana, de l'àlbum ""Suposo que l'amor és això"" (Ginestà) - Viasona",34,pop-rock
1748,Vals,Follim Follam,"Vals, de l'àlbum ""Cançons porques 1"" (Follim Follam) - Viasona",34,folk
1749,gemma roja,enMatu,"gemma roja, de l'àlbum ""jove talismà"" (enMatu) - Viasona",34,música urbana
1750,¿Qué pone en tu DNI?,Brams,"¿Qué pone en tu DNI?, de l'àlbum ""¿Qué pone en tu DNI?"" (Brams) - Viasona",34,pop-rock
1751,Recorda (o oblida),"Mar Pujol, Henrio","Recorda (o oblida), de l'àlbum ""Recorda (o oblida)"" (Mar Pujol, Henrio) - Viasona",34,cançó autor
1752,El destí,Ginestà,"El destí, de l'àlbum ""Vida Meva"" (Ginestà) - Viasona",34,pop-rock
1753,COL·LAPSE,Romàntic Dimoni,"COL·LAPSE, de l'àlbum ""Primer Moviment"" (Romàntic Dimoni) - Viasona",34,música urbana
1754,Falsos i absurds,La Gossa Sorda,"Falsos i absurds, de l'àlbum ""L'últim heretge"" (La Gossa Sorda) - Viasona",34,pop-rock
1755,L'àrea petita,Els Pets,"L'àrea petita, de l'àlbum ""L'àrea petita"" (Els Pets) - Viasona",34,pop-rock
1756,Els teus errors,Al·lèrgiques al pol·len,"Els teus errors, de l'àlbum ""AL·LARMA"" (Al·lèrgiques al pol·len) - Viasona",34,pop-rock
1757,Cant de Batre,Pep Gimeno 'Botifarra',"Cant de Batre, de l'àlbum ""Te'n cantaré més de mil"" (Pep Gimeno 'Botifarra') - Viasona",34,folk
1758,Kilòmetre 3,Ginestà,"Kilòmetre 3, de l'àlbum ""Kilòmetre 3"" (Ginestà) - Viasona",34,pop-rock
1759,Per allà Lesseps,La Ludwig Band,"Per allà Lesseps, de l'àlbum ""Gràcies per venir"" (La Ludwig Band) - Viasona",34,pop-rock
1760,Plora guitarra,Rauxa,"Plora guitarra, de l'àlbum ""Teràpia de Grup"" (Rauxa) - Viasona",34,pop-rock
1761,"Donya mixeires (Maqueires o no maqueires, taquiero donya mixeiro)",Pau Riba,"Donya mixeires (Maqueires o no maqueires, taquiero donya mixeiro), de l'àlbum ""Jo, la donya i el gripau"" (Pau Riba) - Viasona",34,cançó autor
1762,Picarol,Xavier Ribalta,"Picarol, de l'àlbum ""Cançons populars"" (Xavier Ribalta) - Viasona",34,cançó autor
1763,Monstres i gegants,La Fúmiga,"Monstres i gegants, de l'àlbum ""Monstres i gegants"" (La Fúmiga) - Viasona",34,pop-rock
1764,La tardor que ens vam conèixer,La Ludwig Band,"La tardor que ens vam conèixer, de l'àlbum ""La mateixa sort"" (La Ludwig Band) - Viasona",34,pop-rock
1765,L'AMOR CONTRA LA MÀQUINA,Romàntic Dimoni,"L'AMOR CONTRA LA MÀQUINA, de l'àlbum ""Primer Moviment"" (Romàntic Dimoni) - Viasona",34,música urbana
1766,Bonus track,Grans amb pus,"Bonus track, de l'àlbum ""Els aturats no canten havaneres"" (Grans amb pus) - Viasona",34,pop-rock
1767,Raons d'estat,Dagoll Dagom,"Raons d'estat, de l'àlbum ""Mar i cel"" (Dagoll Dagom) - Viasona",34,cançó autor
1768,Helena,Pau Riba,"Helena, desenganya't, de l'àlbum ""Dioptria I"" (Pau Riba) - Viasona",34,cançó autor
1769,Fàcil,Oques Grasses,"Fàcil, de l'àlbum ""Un dia no sé com"" (Oques Grasses) - Viasona",34,pop-rock
1770,Un cel blau per sostre,Xesco Boix,"Un cel blau per sostre, de l'àlbum ""5 formigues fan + que 4 elefants"" (Xesco Boix) - Viasona",34,folk
1771,El racó del romaní,La Ludwig Band,"El racó del romaní, de l'àlbum ""Al límit de la tonalitat"" (La Ludwig Band) - Viasona",34,pop-rock
1772,Diguem no,Raimon,"Diguem no, de l'àlbum ""Raimon 50"" (Raimon) - Viasona",34,cançó autor
1773,Sempre t'hem comprès. Cançó de Ferran,Dagoll Dagom,"Sempre t'hem comprès. Cançó de Ferran, de l'àlbum ""Mar i cel"" (Dagoll Dagom) - Viasona",34,cançó autor
1774,A la torre xica,El Pont d'Arcalís,"A la torre xica, de l'àlbum ""Foc al tribunal"" (El Pont d'Arcalís) - Viasona",34,folk
1775,Dotze i U,Pep Gimeno 'Botifarra',"Dotze i U, de l'àlbum ""Si em pose a cantar cançons"" (Pep Gimeno 'Botifarra') - Viasona",34,folk
1776,Jo flipo (sintonia TV),The Companys,"Jo flipo (sintonia TV), de l'àlbum ""Les músiques de Lo Cartanyà. Amb dos collons"" (The Companys) - Viasona",34,pop-rock
1777,Cercles,Sopa de Cabra,"Cercles, de l'àlbum ""Cercles"" (Sopa de Cabra) - Viasona",34,pop-rock
1778,La Terra és plana,Quimi Portet,"La Terra és plana, de l'àlbum ""La Terra és plana"" (Quimi Portet) - Viasona",34,pop-rock
1779,Judit,Joan Dausà,"Judit, de l'àlbum ""Jo mai mai 10 anys"" (Joan Dausà) - Viasona",34,cançó autor
1780,La ploma de perdiu,"Al Tall, Maria del Mar Bonet","La ploma de perdiu, de l'àlbum ""Cançons de la nostra Mediterrània"" (Al Tall, Maria del Mar Bonet) - Viasona",34,folk
1781,La vaselina,Le Croupier,"La vaselina, de l'àlbum ""Esperança dinamita"" (Le Croupier) - Viasona",34,pop-rock
1782,Cotxe casa gos tu i jo,Socunbohemio,"Cotxe casa gos tu i jo, de l'àlbum ""Cotxe casa gos tu i jo"" (Socunbohemio) - Viasona",34,música urbana
1783,Tornarem,Fauna,"Tornarem, de l'àlbum ""L'última nit"" (Fauna) - Viasona",34,pop-rock
1784,Les marineries (El Grau de Castelló),Alimara,"Les marineries (El Grau de Castelló), de l'àlbum ""Faena i festa"" (Alimara) - Viasona",34,folk
1785,Tot depèn,Esquirols,"Tot depèn, de l'àlbum ""Fent camí"" (Esquirols) - Viasona",34,cançó autor
1786,Sols el poble salva el poble,KOP,"Sols el poble salva el poble, de l'àlbum ""Nostrat"" (KOP) - Viasona",34,pop-rock
1787,Califa,La Trinca,"Califa, de l'àlbum ""La Trinca. 20 anys de cançons"" (La Trinca) - Viasona",34,cançó autor
1788,Quan em deixo perdre,Kris Tena,"Quan em deixo perdre, de l'àlbum ""Quan em deixo perdre"" (Kris Tena) - Viasona",34,pop-rock
1789,Cançó de llaurador,Ovidi Montllor,"Cançó de llaurador, de l'àlbum ""La fera ferotge"" (Ovidi Montllor) - Viasona",34,cançó autor
1790,La meva ávia,La Garota d'Empordà,"La meva ávia, de l'àlbum ""La Garota"" (La Garota d'Empordà) - Viasona",34,pop-rock
1791,Seguirem lluitant,Els Catarres,"Seguirem lluitant, de l'àlbum ""Postals"" (Els Catarres) - Viasona",34,pop-rock
1792,Bevent passat,Umpah-Pah,"Bevent passat, de l'àlbum ""Raons de pes"" (Umpah-Pah) - Viasona",34,pop-rock
1793,Balas bolan,P.A.W.N. Gang,"Balas bolan, de l'àlbum ""RESPAWN"" (P.A.W.N. Gang) - Viasona",34,música urbana
1794,Gallineta cega,Dani Miquel,"Gallineta cega, de l'àlbum ""Musiqueries"" (Dani Miquel) - Viasona",34,folk
1795,Icària,icarians,"Icària, de l'àlbum ""Ales"" (icarians) - Viasona",34,pop-rock
1796,Jo tinc una perereta,Dani Miquel,"Jo tinc una perereta, de l'àlbum ""Musiqueries"" (Dani Miquel) - Viasona",34,folk
1797,El dret dels infants,Xiula,"El dret dels infants, de l'àlbum ""Donem​-​li una volta al món"" (Xiula) - Viasona",34,folk
1798,Ho tornaria a fer,Stay Homas,"Ho tornaria a fer, de l'àlbum ""HOMAS"" (Stay Homas) - Viasona",34,pop-rock
1799,Mataró- Llavaneres,Gerard Quintana,"Mataró- Llavaneres, de l'àlbum ""Treu banya"" (Gerard Quintana) - Viasona",34,pop-rock
1800,Als nostres amants,Socunbohemio,"Als nostres amants, de l'àlbum ""Les coses que no et diré mai"" (Socunbohemio) - Viasona",34,música urbana
1801,Plou,"Cookah P, Boom Boom Fighters, roots","Plou, de l'àlbum ""Plou"" (Cookah P, Boom Boom Fighters, roots) - Viasona",34,música urbana
1802,Cobles de Per Astí,El Pont d'Arcalís,"Cobles de Per Astí, de l'àlbum ""Del pirineu estant"" (El Pont d'Arcalís) - Viasona",34,folk
1803,no sta mal,Guillem Bautista,"no sta mal, de l'àlbum ""no sta mal"" (Guillem Bautista) - Viasona",34,pop-rock
1804,Tant debò fossis aquí,Filferro,"Tant debò fossis aquí, de l'àlbum ""El lladre de paraules vol. II"" (Filferro) - Viasona",34,pop-rock
1805,Per Sant Joan,Joan Manuel Serrat,"Per Sant Joan, de l'àlbum ""Per Sant Joan"" (Joan Manuel Serrat) - Viasona",34,cançó autor
1806,De veritat,Samfaina de Colors,"De veritat, de mentida, de l'àlbum ""De bracet"" (Samfaina de Colors) - Viasona",34,folk
1807,Mama ho sento,31 FAM,"Mama ho sento, de l'àlbum ""Mama ho sento"" (31 FAM) - Viasona",34,música urbana
1808,"Puff, el drac màgic",The Penguins,"Puff, el drac màgic, de l'àlbum ""Reggae per Xics"" (The Penguins) - Viasona",34,folk
1809,Vent Fresc,Esplai Sant Llorenç,"Vent Fresc, de l'àlbum ""Orgull i símbol"" (Esplai Sant Llorenç) - Viasona",34,folk
1810,Copeo Matancer,S'Estol des Gerricó,"Copeo Matancer, de l'àlbum ""S'Estol des Gerricó"" (S'Estol des Gerricó) - Viasona",34,folk
1811,L'ofici que més m'agrada,Ovidi Montllor,"L'ofici que més m'agrada, de l'àlbum ""Salvat-Papasseit per Ovidi"" (Ovidi Montllor) - Viasona",34,cançó autor
1812,Rumors,Adala,"Rumors, de l'àlbum ""Delta"" (Adala) - Viasona",34,música urbana
1813,Gotes de pluja van caient,Lou,"Gotes de pluja van caient, de l'àlbum ""Música i cinema"" (Lou) - Viasona",34,folk
1814,L'ofici,La Trinca,"L'ofici, de l'àlbum ""La Trinca. 20 anys de cançons"" (La Trinca) - Viasona",33,cançó autor
1815,Jota de Mercadal,El Sac de Cançons,"Jota de Mercadal, de l'àlbum ""Sac de cançons 1"" (El Sac de Cançons) - Viasona",33,folk
1816,Era spid,Tachita de Collblanc,"Era spid, de l'àlbum ""Te cambio una rumba por un sigarro..."" (Tachita de Collblanc) - Viasona",33,rumba
1817,L'escola que volem,Xiula,"L'escola que volem, de l'àlbum ""5472m"" (Xiula) - Viasona",33,folk
1818,Els dies de la setmana,Dàmaris Gelabert,"Els dies de la setmana, de l'àlbum ""Cançons Per Aprendre: 3-7 Anys Vol I"" (Dàmaris Gelabert) - Viasona",33,folk
1819,A cada instant,The Binigaus Band,"A cada instant, de l'àlbum ""Seguir caminant"" (The Binigaus Band) - Viasona",33,folk
1820,De mica en mica,Joan Manuel Serrat,"De mica en mica, de l'àlbum ""De mica en mica"" (Joan Manuel Serrat) - Viasona",33,cançó autor
1821,Codolada,Torrat i Bullit,"Codolada, de l'àlbum ""Engabiats"" (Torrat i Bullit) - Viasona",33,folk
1822,Caminant,Roger Mas,"Caminant, de l'àlbum ""Les Cançons Tel·lúriques"" (Roger Mas) - Viasona",33,cançó autor
1823,Así es la vida,31 FAM,"Así es la vida, de l'àlbum ""R31"" (31 FAM) - Viasona",33,música urbana
1824,Mediterráneo,Joan Manuel Serrat,"Mediterráneo, de l'àlbum ""Serrat Sinfónico"" (Joan Manuel Serrat) - Viasona",33,cançó autor
1825,Tot comença,Esther,"Tot comença, de l'àlbum ""Tot comença"" (Esther) - Viasona",33,pop-rock
1826,"Veig, veig!",Club Súper 3,"Veig, veig!, de l'àlbum ""Mac, Mec, Mic!"" (Club Súper 3) - Viasona",33,folk
1827,Silenci,Lluís Llach,"Silenci, de l'àlbum ""Barcelona. Gener de 1976"" (Lluís Llach) - Viasona",33,cançó autor
1828,El gall i la gallina,Corrandes Animació,"El gall i la gallina, de l'àlbum ""Visca la festa!"" (Corrandes Animació) - Viasona",33,folk
1829,No t'adormis,Txarango,"No t'adormis, de l'àlbum ""El gran ball"" (Txarango) - Viasona",33,pop-rock
1830,Festa Major,La Trinca,"Festa Major, de l'àlbum ""El millor de La Trinca"" (La Trinca) - Viasona",33,cançó autor
1831,Els Almogàvers,"La Trinca, Guillermina Motta","Els Almogàvers, de l'àlbum ""Història de Catalunya amb cançons"" (La Trinca, Guillermina Motta) - Viasona",33,cançó autor
1832,La meva habitació,Club Súper 3,"La meva habitació, de l'àlbum ""Anem a veure món"" (Club Súper 3) - Viasona",33,folk
1833,Sushi Poke,"The Tyets, Dani6ix & Kashlo","Sushi Poke, de l'àlbum ""Sushi Poke"" (The Tyets, Dani6ix & Kashlo) - Viasona",33,música urbana
1834,In the night,Oques Grasses,"In the night, de l'àlbum ""Fans del sol"" (Oques Grasses) - Viasona",33,pop-rock
1835,Temps de pluja a la ciutat,Remigi Palmero,"Temps de pluja a la ciutat, de l'àlbum ""Humitat relativa"" (Remigi Palmero) - Viasona",33,cançó autor
1836,Me'n vaig a dormir,Dàmaris Gelabert,"Me'n vaig a dormir, de l'àlbum ""Cançons de bressol"" (Dàmaris Gelabert) - Viasona",33,folk
1837,Ja era fort,Manel,"Ja era fort, de l'àlbum ""Atletes, baixin de l'escenari"" (Manel) - Viasona",33,pop-rock
1838,Dalt del vell Smoky,Falsterbo 3,"Dalt del vell Smoky, de l'àlbum ""Primeres cançons"" (Falsterbo 3) - Viasona",33,folk
1839,Quan tres oques van al camp,Club Súper 3,"Quan tres oques van al camp, de l'àlbum ""El cançoner del mic"" (Club Súper 3) - Viasona",33,folk
1840,El 25 de gener,Manel,"El 25 de gener, de l'àlbum ""El 25 de gener"" (Manel) - Viasona",33,pop-rock
1841,Garrotades,La Gossa Sorda,"Garrotades, de l'àlbum ""Garrotades"" (La Gossa Sorda) - Viasona",33,pop-rock
1842,El vestir d'en Pasqual,Guillermina Motta,"El vestir d'en Pasqual, de l'àlbum ""Remena nena"" (Guillermina Motta) - Viasona",33,folk
1843,Records de L'Escala,Els Pescadors de L'Escala,"Records de L'Escala, de l'àlbum ""Cançons que tornen"" (Els Pescadors de L'Escala) - Viasona",33,havanera
1844,Jo ja no soc qui era,El Petit de Cal Eril,"Jo ja no soc qui era, de l'àlbum ""Eril Eril Eril"" (El Petit de Cal Eril) - Viasona",33,cançó autor
1845,Cançó del petit pastor,La Pataqueta,"Cançó del petit pastor, de l'àlbum ""La Pataqueta"" (La Pataqueta) - Viasona",33,folk
1846,Rius de Babylon,Quimi Portet,"Rius de Babylon, de l'àlbum ""La Terra és plana"" (Quimi Portet) - Viasona",33,pop-rock
1847,Un petit raco de pau per cadascú,Mazoni,"Un petit raco de pau per cadascú, de l'àlbum ""Banderes per daltònics"" (Mazoni) - Viasona",33,pop-rock
1848,Xocolata desfeta,"Toti Soler, Cinta Massip","Xocolata desfeta, de l'àlbum ""Per molts anys/ Bon profit"" (Toti Soler, Cinta Massip) - Viasona",33,cançó autor
1849,Sóc una dona,Marina Rossell,"Sóc una dona, de l'àlbum ""Bruixes i Maduixes"" (Marina Rossell) - Viasona",33,cançó autor
1850,La platja,Albert Pla,"La platja, de l'àlbum ""Cançons eròtiques en català"" (Albert Pla) - Viasona",33,cançó autor
1851,Monsieur Cousteau,Els Amics de les Arts,"Monsieur Cousteau, de l'àlbum ""Espècies per catalogar"" (Els Amics de les Arts) - Viasona",33,pop-rock
1852,Construïm la màquina del temps,"Arnau Tordera, Secretariat de Corals Infantils de Catalunya","Construïm la màquina del temps, de l'àlbum ""La màquina del temps"" (Arnau Tordera, Secretariat de Corals Infantils de Catalunya) - Viasona",33,folk
1853,MALBÉ,Romàntic Dimoni,"MALBÉ, de l'àlbum ""Primer Moviment"" (Romàntic Dimoni) - Viasona",33,música urbana
1854,L'Hostal de la Peira,Xavier Ribalta,"L'Hostal de la Peira, de l'àlbum ""Cançons populars"" (Xavier Ribalta) - Viasona",33,folk
1855,Les xiques del Bambú,Pep Gimeno 'Botifarra',"Les xiques del Bambú, de l'àlbum ""Ja ve l'aire"" (Pep Gimeno 'Botifarra') - Viasona",33,folk
1856,Best friend gone,"Cookah P, Boom Boom Fighters","Best friend gone, de l'àlbum ""Family things"" (Cookah P, Boom Boom Fighters) - Viasona",33,música urbana
1857,Icebergs i guèisers,Antònia Font,"Icebergs i guèisers, de l'àlbum ""Lamparetes"" (Antònia Font) - Viasona",33,pop-rock
1858,Cançó de menjar bé,"Josep Maria Espinàs, Francesc Burrull","Cançó de menjar bé, de l'àlbum ""Les 26 cançons infantils"" (Josep Maria Espinàs, Francesc Burrull) - Viasona",33,folk
1859,Reus,Whiskyn's,"Reus, de l'àlbum ""360º"" (Whiskyn's) - Viasona",33,pop-rock
1860,Mocador d'olor,Teresa Rebull,"Mocador d'olor, de l'àlbum ""Joan Salvat-Papasseit"" (Teresa Rebull) - Viasona",33,cançó autor
1861,Aquí el tens el meu braç,Manel,"Aquí el tens el meu braç, de l'àlbum ""Per la bona gent"" (Manel) - Viasona",33,pop-rock
1862,Un minut estroboscòpica,Antònia Font,"Un minut estroboscòpica, de l'àlbum ""Un minut estroboscòpica"" (Antònia Font) - Viasona",33,pop-rock
1863,El forner,Alosa,"El forner, de l'àlbum ""El primer cant del matí"" (Alosa) - Viasona",33,folk
1864,L'amor no té cap ni peus,Club Súper 3,"L'amor no té cap ni peus, de l'àlbum ""Benvinguts al club"" (Club Súper 3) - Viasona",33,folk
1865,Les nenes maques,Pastorets Rock,"Les nenes maques, de l'àlbum ""2 de 10 amb faixa"" (Pastorets Rock) - Viasona",33,pop-rock
1866,Em dónes força,"Sergio Dalma, Escolania de Montserrat","Em dónes força, de l'àlbum ""El disc de La Marató 2011"" (Sergio Dalma, Escolania de Montserrat) - Viasona",33,pop-rock
1867,Garrotín de Lleida,Patriarcas de la Rumba,"Garrotín de Lleida, de l'àlbum ""Cosa nostra"" (Patriarcas de la Rumba) - Viasona",33,rumba
1868,Anem tancant les portes a la por,Brams,"Anem tancant les portes a la por, de l'àlbum ""Anem tancant les portes a la por"" (Brams) - Viasona",33,pop-rock
1869,Estrelles,Max Navarro,"Estrelles, de l'àlbum ""Estrelles"" (Max Navarro) - Viasona",33,pop-rock
1870,Esta nit és bona nit,Dani Miquel,"Esta nit és bona nit, de l'àlbum ""A Nadal, un pas de pardal"" (Dani Miquel) - Viasona",33,folk
1871,Noia de porcellana,Joan Manuel Serrat,"Noia de porcellana, de l'àlbum ""Banda sonora d'un temps, d'un país"" (Joan Manuel Serrat) - Viasona",33,cançó autor
1872,La polvera,Follim Follam,"La polvera, de l'àlbum ""Cançons porques 1"" (Follim Follam) - Viasona",33,folk
1873,D'Aina,"Pau Riba, Orchestra Fireluche","D'Aina, de l'àlbum ""Segona florada"" (Pau Riba, Orchestra Fireluche) - Viasona",33,cançó autor
1874,Jo vull ser rei,Els Pets,"Jo vull ser rei, de l'àlbum ""Brut natural"" (Els Pets) - Viasona",33,pop-rock
1875,L'arbre generós,Toni Giménez,"L'arbre generós, de l'àlbum ""30 anys, 30 èxits"" (Toni Giménez) - Viasona",33,folk
1876,Em descontrolen les neurones,La Trinca,"Em descontrolen les neurones, de l'àlbum ""La Trinca. 20 anys de cançons"" (La Trinca) - Viasona",33,cançó autor
1877,Epitalamio,Magalí Sare,"Epitalamio, de l'àlbum ""Descasada. Vol 1."" (Magalí Sare) - Viasona",33,cançó autor
1878,Vull ser un pirata,Cecília Giménez,"Vull ser un pirata, de l'àlbum ""Olives per somiar"" (Cecília Giménez) - Viasona",33,folk
1879,Tantes coses a fer,Els Pets,"Tantes coses a fer, de l'àlbum ""Malacara"" (Els Pets) - Viasona",33,pop-rock
1880,La nit està que crema,Buhos,"La nit està que crema, de l'àlbum ""La nit està que crema"" (Buhos) - Viasona",33,pop-rock
1881,A la muntanya,Safanòria,"A la muntanya, de l'àlbum ""Safanòria"" (Safanòria) - Viasona",33,folk
1882,"Au, pren alè",Esquirols,"Au, pren alè, de l'àlbum ""Cants al vent"" (Esquirols) - Viasona",33,cançó autor
1883,Coses de l'idioma,La Trinca,"Coses de l'idioma, de l'àlbum ""Trincar i riure"" (La Trinca) - Viasona",33,cançó autor
1884,"Deixa-la, Toni",Manel,"Deixa-la, Toni, deixa-la, de l'àlbum ""10 milles per veure una bona armadura"" (Manel) - Viasona",33,pop-rock
1885,Dona estrangera,Manel,"Dona estrangera, de l'àlbum ""Els millors professors europeus"" (Manel) - Viasona",33,pop-rock
