#,song_title,artist,page_title,views,genre
2812,Si ens deixessim de romanços,Bon Vent!,"Si ens deixessim de romanços, de l'àlbum ""Les cançons d'en Xesco Boix"" (Bon Vent!) - Viasona",23,folk
2813,L'eternitat,Guillermina Motta,"L'eternitat, de l'àlbum ""Els snobs"" (Guillermina Motta) - Viasona",23,cançó autor
2814,Jo sóc el teu amic,Els Pets,"Jo sóc el teu amic, de l'àlbum ""Bon dia"" (Els Pets) - Viasona",23,pop-rock
2815,Un peixet en el fons de l'estany,Mainasons,"Un peixet en el fons de l'estany, de l'àlbum ""Canta i balla amb la Nia, la Mel i en Ton Vol.2"" (Mainasons) - Viasona",23,folk
2816,No t'esperava,Celobert,"No t'esperava, de l'àlbum ""No t'esperava"" (Celobert) - Viasona",23,pop-rock
2817,Cops de mans,Ara va de bo,"Cops de mans, de l'àlbum ""Uni, dori"" (Ara va de bo) - Viasona",23,folk
2818,Oreneta gentil,Port Bo,"Oreneta gentil, de l'àlbum ""La cobla a la taverna"" (Port Bo) - Viasona",23,havanera
2819,Gerointifada,Orxata,"Gerointifada, de l'àlbum ""2.0 beta 2"" (Orxata) - Viasona",23,música urbana
2820,El meu cor és d'Alcoi,Camilo Sesto,"El meu cor és d'Alcoi, de l'àlbum ""A voluntad del cielo"" (Camilo Sesto) - Viasona",23,pop-rock
2821,Es meu equip,Suc i Sopes,"Es meu equip, de l'àlbum ""Es meu equip"" (Suc i Sopes) - Viasona",23,folk
2822,Prou que m'agrada,Balma,"Prou que m'agrada, de l'àlbum ""Prou que m'agrada"" (Balma) - Viasona",23,pop-rock
2823,L'ocell negre,Névoa,"L'ocell negre, de l'àlbum ""Orlando"" (Névoa) - Viasona",23,cançó autor
2824,Txoria Txori,"Ester Formosa, Adolfo Osta","Txoria Txori, de l'àlbum ""Perquè vull"" (Ester Formosa, Adolfo Osta) - Viasona",23,cançó autor
2825,Que feliç era mare,Lluís Llach,"Que feliç era mare, de l'àlbum ""Canta les seves cançons"" (Lluís Llach) - Viasona",23,cançó autor
2826,La mort de na Margalida,Maria del Mar Bonet,"La mort de na Margalida, de l'àlbum ""Cançons de festa"" (Maria del Mar Bonet) - Viasona",23,folk
2827,Me'n vaig a peu,Joan Manuel Serrat,"Me'n vaig a peu, de l'àlbum ""Banda sonora d'un temps, d'un país"" (Joan Manuel Serrat) - Viasona",23,cançó autor
2828,La panderola,Paco Muñoz,"La panderola, de l'àlbum ""Paco Muñoz canta per als xiquets"" (Paco Muñoz) - Viasona",23,folk
2829,Suposo que això és fer-se gran,Pau Vallvé,"Suposo que això és fer-se gran, de l'àlbum ""La vida és ara"" (Pau Vallvé) - Viasona",23,cançó autor
2830,Superavis,Club Súper 3,"Superavis, de l'àlbum ""Connectem"" (Club Súper 3) - Viasona",23,folk
2831,Mai donis per finit,Maria del Mar Bonet,"Mai donis per finit, de l'àlbum ""Terra secreta"" (Maria del Mar Bonet) - Viasona",23,cançó autor
2832,No deixis de somiar,Manuel Carrasco,"No deixis de somiar, de l'àlbum ""El disc de La Marató 2019"" (Manuel Carrasco) - Viasona",23,pop-rock
2833,Pienso mesa y digo silla,Juan Valderrama,"Pienso mesa y digo silla, de l'àlbum ""Mujeres de carne y verso"" (Juan Valderrama) - Viasona",23,cançó autor
2834,No s'apaguen les estreles,Xavi Sarrià,"No s'apaguen les estreles, de l'àlbum ""Causa"" (Xavi Sarrià) - Viasona",23,cançó autor
2835,Remuga La Muga,La Garota d'Empordà,"Remuga La Muga, de l'àlbum ""La muga remuga"" (La Garota d'Empordà) - Viasona",23,pop-rock
2836,Part 1,Ovidi Montllor,"Part 1, de l'àlbum ""Ovidi Montllor diu 'Coral romput' de Vicent Andrés Estellés"" (Ovidi Montllor) - Viasona",23,cançó autor
2837,Picasoques,Jordi Tonietti,"Picasoques, de l'àlbum ""Cançons per a infants"" (Jordi Tonietti) - Viasona",23,folk
2838,Núvol negre,Xarim Aresté,"Núvol negre, de l'àlbum ""Punt de creu"" (Xarim Aresté) - Viasona",23,cançó autor
2839,Estimar-te és com un joc,Ferran Palau,"Estimar-te és com un joc, de l'àlbum ""Plora aquí"" (Ferran Palau) - Viasona",23,pop-rock
2840,Taronja,Malparlat,"Taronja, de l'àlbum ""Taronja"" (Malparlat) - Viasona",23,pop-rock
2841,Quan sommniïs fes-ho en mi,Nina,"Quan sommniïs fes-ho en mi, de l'àlbum ""Quan somniïs fes-ho en mi"" (Nina) - Viasona",23,pop-rock
2842,Un lloc,Guillem Roma,"Un lloc, de l'àlbum ""Un lloc"" (Guillem Roma) - Viasona",23,cançó autor
2843,El rei negre,Tomeu Penya,"El rei negre, de l'àlbum ""El tec i la teca 5"" (Tomeu Penya) - Viasona",23,cançó autor
2844,Perquè vull,Ovidi Montllor,"Perquè vull, de l'àlbum ""... Per sempre"" (Ovidi Montllor) - Viasona",23,cançó autor
2845,El pistoletes de l'Escala,Skatalà,"El pistoletes de l'Escala, de l'àlbum ""Llunàtics"" (Skatalà) - Viasona",23,pop-rock
2846,Aigo,Maria del Mar Bonet,"Aigo, de l'àlbum ""María del Mar Bonet"" (Maria del Mar Bonet) - Viasona",23,cançó autor
2847,"Un món, dues classes de persones",Els Pets,"Un món, dues classes de persones, de l'àlbum ""Respira"" (Els Pets) - Viasona",23,pop-rock
2848,Veles e vents han mos desigs complir,Raimon,"Veles e vents han mos desigs complir, de l'àlbum ""Integral 4. Ausiàs March i poetes dels segles XV i XVI"" (Raimon) - Viasona",23,cançó autor
2849,Quan el Sol la toca,Dani6ix & Kashlo,"Quan el Sol la toca, de l'àlbum ""Quan el Sol la toca"" (Dani6ix & Kashlo) - Viasona",23,música urbana
2850,Tendresa Insubmisa,El Diluvi,"Tendresa Insubmisa, de l'àlbum ""Ànima"" (El Diluvi) - Viasona",23,pop-rock
2851,Pel teu amor,Ramon Calduch,"Pel teu amor, de l'àlbum ""Ramon Calduch"" (Ramon Calduch) - Viasona",23,folk
2852,Raig de sol,Els Catarres,"Raig de sol, de l'àlbum ""Paracaigudistes"" (Els Catarres) - Viasona",23,pop-rock
2853,El mariner,Rafael Subirachs,"El mariner, de l'àlbum ""Bac de Roda"" (Rafael Subirachs) - Viasona",23,cançó autor
2854,Venedor d'amor,Joan Manuel Serrat,"Venedor d'amor, de l'àlbum ""Banda sonora d'un temps, d'un país"" (Joan Manuel Serrat) - Viasona",23,cançó autor
2855,Res no ha acabat,Lluís Llach,"Res no ha acabat, de l'àlbum ""Irene, Despertar, Res no ha acabat, Temps i temps"" (Lluís Llach) - Viasona",23,cançó autor
2856,MEUA,Maria Arnal i Marcel Bagés,"MEUA, de l'àlbum ""AMA"" (Maria Arnal i Marcel Bagés) - Viasona",23,cançó autor
2857,Quan la Mercè està contenta,Pastora,"Quan la Mercè està contenta, de l'àlbum ""Una altra galàxia"" (Pastora) - Viasona",23,pop-rock
2858,Un piset amb tu,Ginestà,"Un piset amb tu, de l'àlbum ""Vida Meva"" (Ginestà) - Viasona",23,pop-rock
2859,El gitano,Surti Com Surti,"El gitano, de l'àlbum ""Al peu del Cadí"" (Surti Com Surti) - Viasona",23,pop-rock
2860,Que feliç era mare,Lluís Llach,"Que feliç era mare, de l'àlbum ""Les seves primeres cançons"" (Lluís Llach) - Viasona",23,cançó autor
2861,Don Joan i don Ramon,Sis Som,"Don Joan i don Ramon, de l'àlbum ""Antologia"" (Sis Som) - Viasona",23,folk
2862,Dels teus ulls,Vanesa Martín,"Dels teus ulls, de l'àlbum ""El disc de La Marató 2019"" (Vanesa Martín) - Viasona",23,pop-rock
2863,És la Moreneta,Escamarlans de Palau,"És la Moreneta, de l'àlbum ""Sota estrelles i a coberta"" (Escamarlans de Palau) - Viasona",23,havanera
2864,Amor Humà,Petit Taller de Cançons,"Amor Humà, de l'àlbum ""Un cant als estels: el viatge pels amors perduts"" (Petit Taller de Cançons) - Viasona",23,cançó autor
2865,Ciutat,gavina.mp3,"Ciutat, de l'àlbum ""Ciutat"" (gavina.mp3) - Viasona",23,pop-rock
2866,Historietes,Dagoll Dagom,"Historietes, de l'àlbum ""Glups!!"" (Dagoll Dagom) - Viasona",23,cançó autor
2867,Cançó de la màquina de retratar,"Josep Maria Espinàs, Francesc Burrull","Cançó de la màquina de retratar, de l'àlbum ""Les 26 cançons infantils"" (Josep Maria Espinàs, Francesc Burrull) - Viasona",23,folk
2868,La il·lusió és el finikitu de les ganes,At Versaris,"La il·lusió és el finikitu de les ganes, de l'àlbum ""A cada passa"" (At Versaris) - Viasona",23,música urbana
2869,Combats d'autoesgrima,Crim,"Combats d'autoesgrima, de l'àlbum ""Futur medieval"" (Crim) - Viasona",23,pop-rock
2870,Yankee,Ara va de bo,"Yankee, de l'àlbum ""Cavallet de cartró"" (Ara va de bo) - Viasona",23,folk
2871,Xuculatina,Figa Flawas,"Xuculatina, de l'àlbum ""Joves tendres"" (Figa Flawas) - Viasona",23,música urbana
2872,Aigua,Cesk Freixas,"Aigua, de l'àlbum ""Festa Major"" (Cesk Freixas) - Viasona",23,cançó autor
2873,La bicicleta,"Cookah P, Sula, Shala Beatz","La bicicleta, de l'àlbum ""Trendsettaz"" (Cookah P, Sula, Shala Beatz) - Viasona",23,música urbana
2874,Si tu vols,Auxili,"Si tu vols, de l'àlbum ""Tresors"" (Auxili) - Viasona",23,pop-rock
2875,Tu fas,Doctor Prats,"Tu fas, de l'àlbum ""Venim de lluny"" (Doctor Prats) - Viasona",23,pop-rock
2876,Som aigua,Dàmaris Gelabert,"Som aigua, de l'àlbum ""Naturalment"" (Dàmaris Gelabert) - Viasona",23,folk
2877,Preserven el parque,Xesco Boix,"Preserven el parque, de l'àlbum ""La volta al món en 12 cançons"" (Xesco Boix) - Viasona",23,folk
2878,Cobles,"Quico el Célio, el Noi i el Mut de Ferreries","Cobles, de l'àlbum ""Es cantava i es canta"" (Quico el Célio, el Noi i el Mut de Ferreries) - Viasona",23,folk
2879,Cançó del capità,Carles Belda,"Cançó del capità, de l'àlbum ""24 Rumbes per diatònic"" (Carles Belda) - Viasona",23,rumba
2880,Cançó de les balances,Ovidi Montllor,"Cançó de les balances, de l'àlbum ""La fera ferotge"" (Ovidi Montllor) - Viasona",23,cançó autor
2881,El tio Toni,Al Tall,"El tio Toni, de l'àlbum ""Som de la pelitrúmpeli"" (Al Tall) - Viasona",23,folk
2882,"Ai, lamentables parets",La Ludwig Band,"Ai, lamentables parets, de l'àlbum ""La mateixa sort"" (La Ludwig Band) - Viasona",23,pop-rock
2883,Ses caramelles,Biel Majoral,"Ses caramelles, de l'àlbum ""Temps, temps, temps"" (Biel Majoral) - Viasona",23,folk
2884,El filet tenia un preu,Xucu-pà,"El filet tenia un preu, de l'àlbum ""Sardines bordes"" (Xucu-pà) - Viasona",23,folk
2885,"Sona, viola, sona",Ressonadors,"Sona, viola, sona, de l'àlbum ""Ressonadors"" (Ressonadors) - Viasona",23,pop-rock
2886,Dones i dones,JudJou,"Dones i dones, de l'àlbum ""Contrast"" (JudJou) - Viasona",23,pop-rock
2887,El petit vailet,Xavi Lloses,"El petit vailet, de l'àlbum ""Cançonetes per la Bressola"" (Xavi Lloses) - Viasona",23,folk
2888,Me han robao la primavera,Carla Collado,"Me han robao la primavera, de l'àlbum ""Coraje"" (Carla Collado) - Viasona",23,pop-rock
2889,L'ametller,Ignasi Roda,"L'ametller, de l'àlbum ""L'elogi de la cançó. Canta Joan Maragall"" (Ignasi Roda) - Viasona",23,cançó autor
2890,Barbabum,The Penguins,"Barbabum, de l'àlbum ""Quadern de bitàcola"" (The Penguins) - Viasona",23,folk
2891,Caterina n'ha begudes,Jaume Arnella,"Caterina n'ha begudes, de l'àlbum ""Cançons de Taverna"" (Jaume Arnella) - Viasona",23,folk
2892,Un record de tu,Lluís Sánchez,"Un record de tu, de l'àlbum ""Un record de tu"" (Lluís Sánchez) - Viasona",23,pop-rock
2893,Ara mateix,Lluís Llach,"Ara mateix, de l'àlbum ""I amb el somriure, la revolta"" (Lluís Llach) - Viasona",23,cançó autor
2894,"Marieta, vola, vola",Dàmaris Gelabert,"Marieta, vola, vola, de l'àlbum ""Jocs de falda d'ara i de sempre"" (Dàmaris Gelabert) - Viasona",23,folk
2895,Cançó de Sants,Núria Feliu,"Cançó de Sants, de l'àlbum ""Viure a Barcelona"" (Núria Feliu) - Viasona",23,folk
2896,Bon vent... i barca nova!,Ovidi Montllor,"Bon vent... i barca nova!, de l'àlbum ""Bon vent i barca nova"" (Ovidi Montllor) - Viasona",23,cançó autor
2897,Cançó d'albada,Raimon,"Cançó d'albada, de l'àlbum ""Raimon- Espriu Poesia cantada"" (Raimon) - Viasona",23,cançó autor
2898,La patria,Els Pescadors de L'Escala,"La patria, de l'àlbum ""Cançons de l'avi"" (Els Pescadors de L'Escala) - Viasona",23,havanera
2899,Hace un tiempo ya,"Judit Neddermann, Pau Figueres","Hace un tiempo ya, de l'àlbum ""Judit Neddermann & Pau Figueres"" (Judit Neddermann, Pau Figueres) - Viasona",23,cançó autor
2900,Camins,Sopa de Cabra,"Camins, de l'àlbum ""La nit dels sopa"" (Sopa de Cabra) - Viasona",23,pop-rock
2901,Cançó dels animals,Grimpallunes,"Cançó dels animals, de l'àlbum ""Grimpallunes"" (Grimpallunes) - Viasona",23,folk
2902,Carnestoltes,El Pot Petit,"Carnestoltes, de l'àlbum ""Canta amb El Pot Petit"" (El Pot Petit) - Viasona",23,folk
2903,TOT i RES,Naina,"TOT i RES, de l'àlbum ""Vives o mortes"" (Naina) - Viasona",23,música urbana
2904,Aquí no hi ha truc,Ferran Palau,"Aquí no hi ha truc, de l'àlbum ""Aquí no hi ha truc"" (Ferran Palau) - Viasona",23,pop-rock
2905,Tot esperant Ulisses,Ovidi Montllor,"Tot esperant Ulisses, de l'àlbum ""4.02.42"" (Ovidi Montllor) - Viasona",23,cançó autor
2906,Tin Ton!,Club Súper 3,"Tin Ton!, de l'àlbum ""El cançoner del mic"" (Club Súper 3) - Viasona",23,folk
2907,La pastora Caterina,Macedònia,"La pastora Caterina, de l'àlbum ""Et toca a tu"" (Macedònia) - Viasona",23,folk
2908,Passen coses,Suu,"Passen coses, de l'àlbum ""Passen coses"" (Suu) - Viasona",23,pop-rock
2909,Flor de nit,Mar Pujol,"Flor de nit, de l'àlbum ""Flor de nit"" (Mar Pujol) - Viasona",23,cançó autor
2910,Mai més,JULS,"Mai més, de l'àlbum ""Mai més"" (JULS) - Viasona",23,música urbana
2911,Cert clar i breu,Mishima,"Cert clar i breu, de l'àlbum ""Trucar a casa. Recollir les fotos. Pagar la multa"" (Mishima) - Viasona",23,pop-rock
2912,FIL VERMELL,Jo Jet i Maria Ribot,"FIL VERMELL, de l'àlbum ""RIBERA"" (Jo Jet i Maria Ribot) - Viasona",23,folk
2913,Ampolla de vi,Ara va de bo,"Ampolla de vi, de l'àlbum ""El gripau blau"" (Ara va de bo) - Viasona",23,folk
2914,Dissimulat,Els Pets,"Dissimulat, de l'àlbum ""Bon dia"" (Els Pets) - Viasona",23,pop-rock
2915,Mal de Muntanya,Remei de Ca la Fresca,"Mal de Muntanya, de l'àlbum ""Mal de muntanya"" (Remei de Ca la Fresca) - Viasona",23,pop-rock
2916,Fruites i verdures de tots colors,Club Súper 3,"Fruites i verdures de tots colors, de l'àlbum ""El cançoner del mic"" (Club Súper 3) - Viasona",23,folk
2917,Catalonia Girls,FADES,"Catalonia Girls, de l'àlbum ""Catalonia Girls"" (FADES) - Viasona",23,música urbana
2918,Fil invisible,Mazoni,"Fil invisible, de l'àlbum ""Desig imbècil"" (Mazoni) - Viasona",23,pop-rock
2919,Fes-t'ho tu,Adala,"Fes-t'ho tu, de l'àlbum ""Delta"" (Adala) - Viasona",23,música urbana
2920,La polleta d'aigua (cançó),El Pont d'Arcalís,"La polleta d'aigua (cançó), de l'àlbum ""Balls i cançons del Pirineu"" (El Pont d'Arcalís) - Viasona",23,folk
2921,El dimoni dins jo,Tomeu Penya,"El dimoni dins jo, de l'àlbum ""Els cors ferits"" (Tomeu Penya) - Viasona",23,cançó autor
2922,No-ni-nó,Marina Rossell,"No-ni-nó, de l'àlbum ""Clàssics catalans"" (Marina Rossell) - Viasona",23,folk
2923,No ploris pas per mi,Illi-nois Folk Band,"No ploris pas per mi, de l'àlbum ""Som-hi!"" (Illi-nois Folk Band) - Viasona",23,folk
2924,La masereta,Paco Muñoz,"La masereta, de l'àlbum ""Paco Muñoz canta per als xiquets"" (Paco Muñoz) - Viasona",23,folk
2925,Un sirventès nou vull fer ara en rima estranya,Francesc Ribera Titot,"Un sirventès nou vull fer ara en rima estranya, de l'àlbum ""Guillem de Berguedà"" (Francesc Ribera Titot) - Viasona",23,cançó autor
2926,Jo en tenia un gat,Xesco Boix,"Jo en tenia un gat, de l'àlbum ""La flor romanial"" (Xesco Boix) - Viasona",23,folk
2927,No serem moguts,Grup de Folk,"No serem moguts, de l'àlbum ""Festival Folk"" (Grup de Folk) - Viasona",23,folk
2928,Cançó de l'ós,"Josep Maria Espinàs, Francesc Burrull","Cançó de l'ós, de l'àlbum ""Les cançons de les bèsties"" (Josep Maria Espinàs, Francesc Burrull) - Viasona",23,folk
2929,4 KISSUS,Figa Flawas,"4 KISSUS, de l'àlbum ""4 KISSUS"" (Figa Flawas) - Viasona",23,música urbana
2930,El meu àngel,Pau Riba,"El meu àngel, de l'àlbum ""Disc Dur"" (Pau Riba) - Viasona",22,cançó autor
2931,Avanti o popolo,La Trinca,"Avanti o popolo, de l'àlbum ""La Trinca. 20 anys de cançons"" (La Trinca) - Viasona",22,cançó autor
2932,Temptacions de Collserola,Manel,"Temptacions de Collserola, de l'àlbum ""Jo competeixo"" (Manel) - Viasona",22,pop-rock
2933,Visions de Johanna,Els miralls de Dylan,"Visions de Johanna, de l'àlbum ""Sense reina ni as"" (Els miralls de Dylan) - Viasona",22,folk
2934,Cançons de llibertat,Txarango,"Cançons de llibertat, de l'àlbum ""De vent i ales"" (Txarango) - Viasona",22,pop-rock
2935,Tanta llum de mar,Lluís Llach,"Tanta llum de mar, de l'àlbum ""Un pont de mar blava"" (Lluís Llach) - Viasona",22,cançó autor
2936,Vos estim a tots igual,Antònia Font,"Vos estim a tots igual, de l'àlbum ""Coser i cantar"" (Antònia Font) - Viasona",22,pop-rock
2937,Cançó de L'Alguer,Marina Rossell,"Cançó de L'Alguer, de l'àlbum ""Si volíeu escoltar"" (Marina Rossell) - Viasona",22,folk
2938,Els fadrins de Sant Boi,Rafael Subirachs,"Els fadrins de Sant Boi, de l'àlbum ""Bac de Roda"" (Rafael Subirachs) - Viasona",22,folk
2939,Vull viure la vida,Andana,"Vull viure la vida, de l'àlbum ""Glow up"" (Andana) - Viasona",22,música urbana
2940,Dolce vita,Ryan Paris,"Dolce vita, de l'àlbum ""El disc de La Marató 2017"" (Ryan Paris) - Viasona",22,pop-rock
2941,A la vida,Ovidi Montllor,"A la vida, de l'àlbum ""A Alcoi"" (Ovidi Montllor) - Viasona",22,cançó autor
2942,Cançó de taverna,Emili Vendrell,"Cançó de taverna, de l'àlbum ""L'inoblidable Emili Vendrell"" (Emili Vendrell) - Viasona",22,folk
2943,Una caseta,,"Una caseta, de l'àlbum ""1er Concurso Internacional de la canción Andorrana"" (Emili Vendrell (fill)) - Viasona",22,folk
2944,Deixar-se anar la mà,Ginestà,"Deixar-se anar la mà, de l'àlbum ""Només viure"" (Ginestà) - Viasona",22,pop-rock
2945,Romanç de Sant Rorro,Al Tall,"Romanç de Sant Rorro, de l'àlbum ""Posa vi, posa vi, posa vi..."" (Al Tall) - Viasona",22,folk
2946,La noia del nord,"Borja Penalba, Mireia Vives","La noia del nord, de l'àlbum ""Cançons de fer camí"" (Borja Penalba, Mireia Vives) - Viasona",22,cançó autor
2947,"Festival ÍTACA 2019, versió ÍTACA de Lluís Llach","Marc Parrot, Els Catarres, Valtònyc, Guillem Roma, Oques Grasses, Judit Neddermann, Roba Estesa, Lildami, Suu, Pavvla, Núria Graham","Festival ÍTACA 2019, versió ÍTACA de Lluís Llach, de l'àlbum ""Cançó Festival ITACA 2019"" (Marc Parrot, Els Catarres, Valtònyc, Guillem Roma, Oques Grasses, Judit Neddermann, Roba Estesa, Lildami, Suu, Pavvla, Núria Graham) - Viasona",22,cançó autor
2948,El tio Caliu,Al Tall,"El tio Caliu, de l'àlbum ""Som de la pelitrúmpeli"" (Al Tall) - Viasona",22,folk
2949,Somriu minyó,Esquirols,"Somriu minyó, de l'àlbum ""Cants al vent"" (Esquirols) - Viasona",22,cançó autor
2950,Senyors de la guerra,Els miralls de Dylan,"Senyors de la guerra, de l'àlbum ""Els miralls de Dylan"" (Els miralls de Dylan) - Viasona",22,folk
2951,Pere Gallerí,La Trinca,"Pere Gallerí, de l'àlbum ""L'orgue de gats"" (La Trinca) - Viasona",22,cançó autor
2952,Aquest temps de calabruix,Maria del Mar Bonet,"Aquest temps de calabruix, de l'àlbum ""Alenar"" (Maria del Mar Bonet) - Viasona",22,cançó autor
2953,Si la taronja no se gela,Aina Palmer,"Si la taronja no se gela, de l'àlbum ""Conxorxa"" (Aina Palmer) - Viasona",22,folk
2954,Vola,Txarango,"Vola, de l'àlbum ""Welcome to Clownia"" (Txarango) - Viasona",22,pop-rock
2955,Amb la boca tancada,Ramon Muntaner,"Amb la boca tancada, de l'àlbum ""Cançó de carrer"" (Ramon Muntaner) - Viasona",22,cançó autor
2956,Orenella i gladiol,Pau Riba,"Orenella i gladiol, de l'àlbum ""Licors"" (Pau Riba) - Viasona",22,cançó autor
2957,El ball dels cent mil diumenges,Ramon Muntaner,"El ball dels cent mil diumenges, de l'àlbum ""Cançó de carrer"" (Ramon Muntaner) - Viasona",22,cançó autor
2958,Acciòmo,Quinto,"Acciòmo, de l'àlbum ""DCDV (v)"" (Quinto) - Viasona",22,música urbana
2959,Museu d'Història Natural,Els Amics de les Arts,"Museu d'Història Natural, de l'àlbum ""Només d'entrar hi ha sempre el dinosaure"" (Els Amics de les Arts) - Viasona",22,pop-rock
2960,Plens de sol de bon matí,Òscar Briz,"Plens de sol de bon matí, de l'àlbum ""El soroll del nostre pas"" (Òscar Briz) - Viasona",22,cançó autor
2961,Més minuts que paraules,Maria Jaume,"Més minuts que paraules, de l'àlbum ""Fins a maig no revisc"" (Maria Jaume) - Viasona",22,cançó autor
2962,O tots o ningú,Borja Penalba,"O tots o ningú, de l'àlbum ""Giròvag"" (Borja Penalba) - Viasona",22,cançó autor
2963,Un crit al vent,"Strombers, Altatxu","Un crit al vent, de l'àlbum ""Un crit al vent"" (Strombers, Altatxu) - Viasona",22,pop-rock
2964,Plany al mar,Joan Manuel Serrat,"Plany al mar, de l'àlbum ""Fa 20 anys que tinc 20 anys"" (Joan Manuel Serrat) - Viasona",22,cançó autor
2965,Cançó de la cuina,"Josep Maria Espinàs, Francesc Burrull","Cançó de la cuina, de l'àlbum ""Les 26 cançons infantils"" (Josep Maria Espinàs, Francesc Burrull) - Viasona",22,folk
2966,Tornarà a nevar,Javito,"Tornarà a nevar, de l'àlbum ""Tornarà a nevar"" (Javito) - Viasona",22,pop-rock
2967,Cada alè que prens,Llicsons,"Cada alè que prens, de l'àlbum ""Sense tu"" (Llicsons) - Viasona",22,pop-rock
2968,Els animals més bells,El Pony Pisador,"Els animals més bells, de l'àlbum ""OCELLS"" (El Pony Pisador) - Viasona",22,folk
2969,L'última ressaca,Mishima,"L'última ressaca, de l'àlbum ""L'amor feliç"" (Mishima) - Viasona",22,pop-rock
2970,Enamorar-me de mi,Naina,"Enamorar-me de mi, de l'àlbum ""Enamorar-me de mi"" (Naina) - Viasona",22,música urbana
2971,Mai no sabré,Lluís Llach,"Mai no sabré, de l'àlbum ""Maremar"" (Lluís Llach) - Viasona",22,cançó autor
2972,De la Terra de l'Ebre (D.O.),"Quico el Célio, el Noi i el Mut de Ferreries","De la Terra de l'Ebre (D.O.), de l'àlbum ""Vinguen quan vulguen!"" (Quico el Célio, el Noi i el Mut de Ferreries) - Viasona",22,folk
2973,Jota marinera,Caliu,"Jota marinera, de l'àlbum ""Punt i seguit"" (Caliu) - Viasona",22,folk
2974,La quaranta maula,Dani Miquel,"La quaranta maula, de l'àlbum ""Desfem"" (Dani Miquel) - Viasona",22,folk
2975,Flors i violes,Adrià Puntí,"Flors i violes, de l'àlbum ""Maria"" (Adrià Puntí) - Viasona",22,cançó autor
2976,Hi ha algú que està trucant,Jaume Arnella,"Hi ha algú que està trucant, de l'àlbum ""Negro spirituals"" (Jaume Arnella) - Viasona",22,folk
2977,Fill de Maria,Oques Grasses,"Fill de Maria, de l'àlbum ""Digue-n'hi com vulguis"" (Oques Grasses) - Viasona",22,pop-rock
2978,Carta als Reis Mags,Polnord,"Carta als Reis Mags, de l'àlbum ""Cançons de Nadal"" (Polnord) - Viasona",22,folk
2979,"Bon amic, vell amic",La Ludwig Band,"Bon amic, vell amic, de l'àlbum ""Gràcies per venir"" (La Ludwig Band) - Viasona",22,pop-rock
2980,Colpeja fort,La Gossa Sorda,"Colpeja fort, de l'àlbum ""Garrotades"" (La Gossa Sorda) - Viasona",22,pop-rock
2981,El noi,"Nina, Port Bo","El noi, de l'àlbum ""A prop del mar"" (Nina, Port Bo) - Viasona",22,havanera
2982,L'esmorzar,Ambauka,"L'esmorzar, de l'àlbum ""Mira com sona!"" (Ambauka) - Viasona",22,folk
2983,Respira,La Gossa Sorda,"Respira, de l'àlbum ""Saó"" (La Gossa Sorda) - Viasona",22,pop-rock
2984,La barretina,"Jaume Arnella, Ferran Martínez","La barretina, de l'àlbum ""Mossèn Cinto Verdaguer. Cançons i balades"" (Jaume Arnella, Ferran Martínez) - Viasona",22,folk
2985,L'amor és cec,Arthur Caravan,"L'amor és cec, de l'àlbum ""Arthur Caravan"" (Arthur Caravan) - Viasona",22,pop-rock
2986,L'Oriol,Remei Margarit,"L'Oriol, de l'àlbum ""Canta les seves cançons"" (Remei Margarit) - Viasona",22,cançó autor
2987,De puta mare,La Ludwig Band,"De puta mare, de l'àlbum ""Desembre"" (La Ludwig Band) - Viasona",22,pop-rock
2988,És hora de tornar a casa,Txarango,"És hora de tornar a casa, de l'àlbum ""De vent i ales"" (Txarango) - Viasona",22,pop-rock
2989,M'agrada el Nadal,Dàmaris Gelabert,"M'agrada el Nadal, de l'àlbum ""Cançons Populars & noves"" (Dàmaris Gelabert) - Viasona",22,folk
2990,La filla del pagés,Sergi Dantí,"La filla del pagés, de l'àlbum ""Cançons essencials catalanes - En directe"" (Sergi Dantí) - Viasona",22,folk
2991,CBD i espardenyes,Triquell,"CBD i espardenyes, de l'àlbum ""CBD i espardenyes"" (Triquell) - Viasona",22,pop-rock
2992,Cançó de tots els nens,"Josep Maria Espinàs, Francesc Burrull","Cançó de tots els nens, de l'àlbum ""Les 26 cançons infantils"" (Josep Maria Espinàs, Francesc Burrull) - Viasona",22,folk
2993,Unim nostres veus,Esquirols,"Unim nostres veus, de l'àlbum ""Cants al vent"" (Esquirols) - Viasona",22,cançó autor
2994,El comte Arnau,Joan Manuel Serrat,"El comte Arnau, de l'àlbum ""Cançons tradicionals"" (Joan Manuel Serrat) - Viasona",22,folk
2995,Romanç de les dones que juguen al burro,"Pep Gimeno 'Botifarra', La Rondalla U.M. la Nucia","Romanç de les dones que juguen al burro, de l'àlbum ""Botifarra a banda"" (Pep Gimeno 'Botifarra', La Rondalla U.M. la Nucia) - Viasona",22,folk
2996,Romanç de Sant Vicent,Grup Portitxol Xàbia,"Romanç de Sant Vicent, de l'àlbum ""Bona gent"" (Grup Portitxol Xàbia) - Viasona",22,folk
2997,Rock & Roll (els millors anys),Tomeu Penya,"Rock & Roll (els millors anys), de l'àlbum ""50 cançons"" (Tomeu Penya) - Viasona",22,cançó autor
