#,song_title,artist,page_title,views,genre
4888,Onades,Lluís Llach,"Onades, de l'àlbum ""Rar"" (Lluís Llach) - Viasona",14,cançó autor
4889,Omple de vida els pulmons,Joan Dausà,"Omple de vida els pulmons, de l'àlbum ""Ho tenim tot"" (Joan Dausà) - Viasona",14,cançó autor
4890,L'escletxa,El Diluvi,"L'escletxa, de l'àlbum ""Alegria"" (El Diluvi) - Viasona",14,pop-rock
4891,La porquerola,Al Tall,"La porquerola, de l'àlbum ""10 anys"" (Al Tall) - Viasona",14,folk
4892,L'amor és per valents,Julieta,"L'amor és per valents, de l'àlbum ""Ni llum ni lluna"" (Julieta) - Viasona",14,música urbana
4893,Som ocells,Nil Moliner,"Som ocells, de l'àlbum ""Som ocells"" (Nil Moliner) - Viasona",14,pop-rock
4894,La barca d'en Miquel,Jaume Arnella,"La barca d'en Miquel, de l'àlbum ""Negro spirituals"" (Jaume Arnella) - Viasona",14,folk
4895,La boira del matí,El fil d'Ariadna,"La boira del matí, de l'àlbum ""La boira del matí"" (El fil d'Ariadna) - Viasona",14,folk
4896,La cançó,Socunbohemio,"La cançó, de l'àlbum ""Les coses que no et diré mai"" (Socunbohemio) - Viasona",14,música urbana
4897,La despertà,Pep Gimeno 'Botifarra',"La despertà, de l'àlbum ""Te'n cantaré més de mil"" (Pep Gimeno 'Botifarra') - Viasona",14,folk
4898,Encara,Blaumut,"Encara, de l'àlbum ""Equlibri"" (Blaumut) - Viasona",14,pop-rock
4899,Festa Major,Xitxarel·los,"Festa Major, de l'àlbum ""C-442"" (Xitxarel·los) - Viasona",14,rumba
4900,La primavera ha arribat,Pols,"La primavera ha arribat, de l'àlbum ""La primavera ha arribat"" (Pols) - Viasona",14,pop-rock
4901,Oceans,Anna d'Ivori,"Oceans, de l'àlbum ""Eclipsi"" (Anna d'Ivori) - Viasona",14,pop-rock
4902,Res a perdre,Groggy Rude,"Res a perdre, de l'àlbum ""Res a perdre"" (Groggy Rude) - Viasona",14,música urbana
4903,Mare,Strombers,"Mare, de l'àlbum ""Mare"" (Strombers) - Viasona",14,pop-rock
4904,Martina,Joan Dausà,"Martina, de l'àlbum ""Jo mai mai"" (Joan Dausà) - Viasona",14,cançó autor
4905,Jo sé que un dia,Teresa Rebull,"Jo sé que un dia, de l'àlbum ""Cançons. 1969-1992"" (Teresa Rebull) - Viasona",14,cançó autor
4906,Metralleta i cafè,Smoking Souls,"Metralleta i cafè, de l'àlbum ""Translúcid"" (Smoking Souls) - Viasona",14,pop-rock
4907,NEMA,Dani Miquel,"NEMA, de l'àlbum ""A Nadal, un pas de pardal"" (Dani Miquel) - Viasona",14,folk
4908,No convé que diguem el nom,Ramon Muntaner,"No convé que diguem el nom, de l'àlbum ""Cròniques"" (Ramon Muntaner) - Viasona",14,cançó autor
4909,Nodreix l'amor,Guillermina Motta,"Nodreix l'amor, de l'àlbum ""Visca l'amor"" (Guillermina Motta) - Viasona",14,cançó autor
4910,XALALÀ,Figa Flawas,"XALALÀ, de l'àlbum ""La Calçotada"" (Figa Flawas) - Viasona",14,música urbana
4911,Últims records,Els 4 Gats,"Últims records, de l'àlbum ""Els 4 Gats"" (Els 4 Gats) - Viasona",14,pop-rock
4912,1/2 gangster,31 FAM,"1/2 gangster, de l'àlbum ""R31"" (31 FAM) - Viasona",14,música urbana
4913,Baix d'una penyeta,Dani Miquel,"Baix d'una penyeta, de l'àlbum ""A Nadal, un pas de pardal"" (Dani Miquel) - Viasona",14,folk
4914,"Encara nois, encara",Ovidi Montllor,"Encara nois, encara, de l'àlbum ""De manars i garrotades"" (Ovidi Montllor) - Viasona",14,cançó autor
4915,Generació del no retorn,Llengua Morta,"Generació del no retorn, de l'àlbum ""Generació del no retorn"" (Llengua Morta) - Viasona",14,música urbana
4916,El gronxador,La Ludwig Band,"El gronxador, de l'àlbum ""El gronxador"" (La Ludwig Band) - Viasona",14,pop-rock
4917,Celebrem,Miki Núñez,"Celebrem, de l'àlbum ""El disc de La Marató 2019"" (Miki Núñez) - Viasona",14,pop-rock
4918,Ja vénen les vermaores,Al Tall,"Ja vénen les vermaores, de l'àlbum ""Posa vi, posa vi, posa vi..."" (Al Tall) - Viasona",14,folk
4919,Jambo Bwana,Lali BeGood,"Jambo Bwana, de l'àlbum ""Cançons per emportar"" (Lali BeGood) - Viasona",14,folk
4920,El lleó vergonyós,El Pot Petit,"El lleó vergonyós, de l'àlbum ""Ritmes i rialles"" (El Pot Petit) - Viasona",14,folk
4921,L'últim ball,Ginestà,"L'últim ball, de l'àlbum ""Suposo que l'amor és això"" (Ginestà) - Viasona",14,pop-rock
4922,La font dels quatre xorros,La Gossa Sorda,"La font dels quatre xorros, de l'àlbum ""La gossa està que bossa"" (La Gossa Sorda) - Viasona",14,pop-rock
4923,En Blau,Ossifar,"En Blau, de l'àlbum ""A pixar i a jeure"" (Ossifar) - Viasona",14,pop-rock
4924,La meva vida,The Demencials,"La meva vida, de l'àlbum ""La gran família"" (The Demencials) - Viasona",14,pop-rock
4925,La mort de l'escolà,Marina Rossell,"La mort de l'escolà, de l'àlbum ""Clàssics catalans"" (Marina Rossell) - Viasona",14,folk
4926,La parva ja està feta (batre del Marquesat),Pep Gimeno 'Botifarra',"La parva ja està feta (batre del Marquesat), de l'àlbum ""Ja ve l'aire"" (Pep Gimeno 'Botifarra') - Viasona",14,folk
4927,Anem a veure món,Club Súper 3,"Anem a veure món, de l'àlbum ""Anem a veure món"" (Club Súper 3) - Viasona",14,folk
4928,Emmanuelle,Núria Feliu,"Emmanuelle, de l'àlbum ""Els Oscars de la Feliu"" (Núria Feliu) - Viasona",14,folk
4929,En la que el Bernat se't troba,Manel,"En la que el Bernat se't troba, de l'àlbum ""Maqueta"" (Manel) - Viasona",14,pop-rock
4930,Això s'acaba aquí,Ginestà,"Això s'acaba aquí, de l'àlbum ""Suposo que l'amor és això"" (Ginestà) - Viasona",14,pop-rock
4931,Marxa de Carnestoltes,La Romàntica del Saladar,"Marxa de Carnestoltes, de l'àlbum ""Revetla!"" (La Romàntica del Saladar) - Viasona",14,folk
4932,El tren del temps,Txarango,"El tren del temps, de l'àlbum ""El gran ball"" (Txarango) - Viasona",14,pop-rock
4933,Els vespres verds,Mishima,"Els vespres verds, de l'àlbum ""L'amor feliç"" (Mishima) - Viasona",14,pop-rock
4934,A tu deman que lo cor m'enfortesques,Carles Dénia,"A tu deman que lo cor m'enfortesques, de l'àlbum ""Cant Espiritual"" (Carles Dénia) - Viasona",14,cançó autor
4935,Cançó per a tu,Franca Masu,"Cançó per a tu, de l'àlbum ""Aquamare"" (Franca Masu) - Viasona",14,cançó autor
4936,Al país de l'olivera,Jonatan Penalba,"Al país de l'olivera, de l'àlbum ""De soca-rel"" (Jonatan Penalba) - Viasona",14,folk
4937,Al teatre,Lluís Llach,"Al teatre, de l'àlbum ""Nu"" (Lluís Llach) - Viasona",14,cançó autor
4938,Ball dels ocells,Amics,"Ball dels ocells, de l'àlbum ""La Viu-viu"" (Amics) - Viasona",14,folk
4939,Blanc Nadal,Família Picarol,"Blanc Nadal, de l'àlbum ""Cançons de Nadal"" (Família Picarol) - Viasona",14,folk
4940,Memimú,"Pau Riba, Orchestra Fireluche","Memimú, de l'àlbum ""Segona florada"" (Pau Riba, Orchestra Fireluche) - Viasona",14,cançó autor
4941,Escriurem mil batalles,Aspencat,"Escriurem mil batalles, de l'àlbum ""Tot és ara"" (Aspencat) - Viasona",14,pop-rock
4942,Maria del Mar,Maria Castell Margenat,"Maria del Mar, de l'àlbum ""Solstici"" (Maria Castell Margenat) - Viasona",14,cançó autor
4943,Cançó de l'incert desig,Emili Vendrell,"Cançó de l'incert desig, de l'àlbum ""L'inoblidable Emili Vendrell"" (Emili Vendrell) - Viasona",14,folk
4944,Els tres tombs de sant Antoni,Núria Feliu,"Els tres tombs de sant Antoni, de l'àlbum ""Cuplets tradicionals catalans"" (Núria Feliu) - Viasona",14,folk
4945,Els ulls,Borja Penalba,"Els ulls, de l'àlbum ""Giròvag"" (Borja Penalba) - Viasona",14,cançó autor
4946,Caça de bruixes,Obrint Pas,"Caça de bruixes, de l'àlbum ""En moviment"" (Obrint Pas) - Viasona",14,pop-rock
4947,El llegat del drapaire,Umpah-Pah,"El llegat del drapaire, de l'àlbum ""Raons de pes"" (Umpah-Pah) - Viasona",14,pop-rock
4948,El foc i la paraula,Obrint Pas,"El foc i la paraula, de l'àlbum ""La Flama"" (Obrint Pas) - Viasona",14,pop-rock
4949,De manars i garrotades (Valencianes de l'U i el Dos),Ovidi Montllor,"De manars i garrotades (Valencianes de l'U i el Dos), de l'àlbum ""De manars i garrotades"" (Ovidi Montllor) - Viasona",14,cançó autor
4950,Dia i nit,"Cris Juanico, Original Jazz Orquestra Taller de Músics","Dia i nit, de l'àlbum ""Vola'm a sa Lluna"" (Cris Juanico, Original Jazz Orquestra Taller de Músics) - Viasona",14,cançó autor
4951,Quan mori el cos,gavina.mp3,"Quan mori el cos, de l'àlbum ""Quan mori el cos"" (gavina.mp3) - Viasona",14,pop-rock
4952,El seu nom és Maria,Tony Dallara,"El seu nom és Maria, de l'àlbum ""Canta en català"" (Tony Dallara) - Viasona",14,pop-rock
4953,El vell camí rocós,Falsterbo 3,"El vell camí rocós, de l'àlbum ""Folk"" (Falsterbo 3) - Viasona",14,folk
4954,Vent que mou el temps,Blaumut,"Vent que mou el temps, de l'àlbum ""El primer arbre del bosc"" (Blaumut) - Viasona",14,pop-rock
4955,Mariners,Ara va de bo,"Mariners, de l'àlbum ""El gripau blau"" (Ara va de bo) - Viasona",14,folk
4956,Ani kuni,Rah-mon Roma,"Ani kuni, de l'àlbum ""C@ntant"" (Rah-mon Roma) - Viasona",14,folk
4957,Si una estrella veus brillar,Núria Feliu,"Si una estrella veus brillar, de l'àlbum ""Jam Session el C. E. N."" (Núria Feliu) - Viasona",14,folk
4958,Sor Tomasseta,Pitxorines,"Sor Tomasseta, de l'àlbum ""Un so qui no es gasta"" (Pitxorines) - Viasona",14,folk
4959,Dóna'm,Joan Martorell,"Dóna'm, de l'àlbum ""Manual inacabat (per anar per la vida)"" (Joan Martorell) - Viasona",14,cançó autor
4960,Em sembla bé,Caïm Riba,"Em sembla bé, de l'àlbum ""Em sembla bé"" (Caïm Riba) - Viasona",14,cançó autor
4961,Anirem a buscar el Tió,Anna Llopart i Xavi G. Cabré,"Anirem a buscar el Tió, de l'àlbum ""Un hivern de colors"" (Anna Llopart i Xavi G. Cabré) - Viasona",14,folk
4962,Berenar sopar,Pau Vallvé,"Berenar sopar, de l'àlbum ""Llevar-nos cada matí"" (Pau Vallvé) - Viasona",14,cançó autor
4963,Elogi dels diners,Raimon,"Elogi dels diners, de l'àlbum ""Per destruir aquell qui l'ha desert"" (Raimon) - Viasona",14,cançó autor
4964,La jove,"Peix Fregit, Port Bo","La jove, de l'àlbum ""Sardanes a la taverna"" (Peix Fregit, Port Bo) - Viasona",14,folk
4965,La filadora,"Toti Soler, Ester Formosa","La filadora, de l'àlbum ""L'Arxiver de Tortosa"" (Toti Soler, Ester Formosa) - Viasona",14,cançó autor
4966,Bolero (bandarra),La Trinca,"Bolero (bandarra), de l'àlbum ""La Trinca. Tots els èxits"" (La Trinca) - Viasona",14,cançó autor
4967,Podries,"Maria del Mar Bonet, Borja Penalba","Podries, de l'àlbum ""Maria del Mar Bonet amb Borja Penalba"" (Maria del Mar Bonet, Borja Penalba) - Viasona",14,cançó autor
4968,Se'n va anar,Salomé,"Se'n va anar, de l'àlbum ""Se'n va anar"" (Salomé) - Viasona",14,pop-rock
4969,Per molts anys,Strombers,"Per molts anys, de l'àlbum ""Tavernaris"" (Strombers) - Viasona",14,pop-rock
4970,"Ai, Reparada",Quico Pi de la Serra,"Ai, Reparada, de l'àlbum ""Triat i garbellat"" (Quico Pi de la Serra) - Viasona",14,cançó autor
4971,Saps les meves eines,Miquel Serra,"Saps les meves eines, de l'àlbum ""L'elegància dorm"" (Miquel Serra) - Viasona",14,cançó autor
4972,Les noies maques,Germà Negre,"Les noies maques, de l'àlbum ""Maqueta"" (Germà Negre) - Viasona",14,folk
4973,Desasosiego,Companyia Miquel Barcelona,"Desasosiego, de l'àlbum ""Rastre"" (Companyia Miquel Barcelona) - Viasona",14,cançó autor
4974,el meu lloc preferit,"Socunbohemio, Vittara","el meu lloc preferit, de l'àlbum ""el meu lloc preferit"" (Socunbohemio, Vittara) - Viasona",14,música urbana
4975,Aglae i les taronges,Gemma Abrié,"Aglae i les taronges, de l'àlbum ""Els fruits saborosos"" (Gemma Abrié) - Viasona",14,cançó autor
4976,Com una sitcom,Sexenni,"Com una sitcom, de l'àlbum ""Joc de nens"" (Sexenni) - Viasona",14,pop-rock
4977,Nit de Reis,Joan Dausà,"Nit de Reis, de l'àlbum ""Barcelona nit d'hivern"" (Joan Dausà) - Viasona",14,cançó autor
4978,A la fira de l'est,Dani Miquel,"A la fira de l'est, de l'àlbum ""Musiqueries. De Vinarós a Oriola el país vola!"" (Dani Miquel) - Viasona",14,folk
4979,Correllengua,Mesclat,"Correllengua, de l'àlbum ""Mesclat"" (Mesclat) - Viasona",14,pop-rock
4980,El meu gos se'n va,La Iaia,"El meu gos se'n va, de l'àlbum ""On és la màgia?"" (La Iaia) - Viasona",14,pop-rock
4981,Apunto Shakespeare,Els Amics de les Arts,"Apunto Shakespeare, de l'àlbum ""Els dies més dolços vol#3"" (Els Amics de les Arts) - Viasona",14,pop-rock
4982,La nova vida,Ernest Prana,"La nova vida, de l'àlbum ""La nova vida"" (Ernest Prana) - Viasona",14,pop-rock
4983,Supernova,Sexenni,"Supernova, de l'àlbum ""Supernova"" (Sexenni) - Viasona",14,pop-rock
4984,"Ploreu, ploreu ninetes",Toni Giménez,"Ploreu, ploreu ninetes, de l'àlbum ""Cançons tradicionals infantils"" (Toni Giménez) - Viasona",14,folk
4985,Navegant,Pep Sala,"Navegant, de l'àlbum ""El disc de La Marató 2009"" (Pep Sala) - Viasona",14,pop-rock
4986,"Calla fill, no hi pensis ",Guillermina Motta,"Calla fill, no hi pensis , de l'àlbum ""Guillermina Show"" (Guillermina Motta) - Viasona",14,cançó autor
4987,Jota mallorquina,Els Valldemossa,"Jota mallorquina, de l'àlbum ""Canten coses mallorquines"" (Els Valldemossa) - Viasona",14,folk
4988,Jo porto el teu pensament,Víctor Bocanegra,"Jo porto el teu pensament, de l'àlbum ""Sacrilegis"" (Víctor Bocanegra) - Viasona",14,cançó autor
4989,El lleó,Club Súper 3,"El lleó, de l'àlbum ""Toca't el melic"" (Club Súper 3) - Viasona",14,folk
4990,El riu,Ignasi Roda,"El riu, de l'àlbum ""Música per a poetes vol. I"" (Ignasi Roda) - Viasona",14,cançó autor
4991,Si te’n has d’anar,Filferro,"Si te’n has d’anar, de l'àlbum ""El lladre de paraules vol. II"" (Filferro) - Viasona",14,pop-rock
4992,Ay! Lola si tu me quieres,Els Pescadors de L'Escala,"Ay! Lola si tu me quieres, de l'àlbum ""Habaneras populares"" (Els Pescadors de L'Escala) - Viasona",14,havanera
4993,Si torno a néixer,Gossos,"Si torno a néixer, de l'àlbum ""Zenit"" (Gossos) - Viasona",14,pop-rock
4994,El ninot de neu,Toni Giménez,"El ninot de neu, de l'àlbum ""Ui, quin fred!"" (Toni Giménez) - Viasona",14,folk
4995,Pixapins,Socunbohemio,"Pixapins, de l'àlbum ""Les coses que no et diré mai"" (Socunbohemio) - Viasona",14,música urbana
4996,Avui és Nadal,Els Atrapasomnis,"Avui és Nadal, de l'àlbum ""Avui és Nadal"" (Els Atrapasomnis) - Viasona",14,folk
4997,Ai Muare,Rudymentari,"Ai Muare, de l'àlbum ""Contracorrent"" (Rudymentari) - Viasona",14,música urbana
4998,El més dur sempre guanya,Vidres a la sang,"El més dur sempre guanya, de l'àlbum ""Vidres a la Sang"" (Vidres a la sang) - Viasona",14,pop-rock
4999,Cançó de la cuina,"Josep Maria Espinàs, Francesc Burrull","Cançó de la cuina, de l'àlbum ""Les cançons de les joguines"" (Josep Maria Espinàs, Francesc Burrull) - Viasona",14,folk
5000,La penúltima,Els Jóvens,"La penúltima, de l'àlbum ""Els Jóvens"" (Els Jóvens) - Viasona",14,pop-rock
