#,song_title,artist,page_title,views
3907,Hey Jude,Els Folls,"Hey Jude, de l'àlbum ""Els Folls a l'Auditori de Barcelona"" (Els Folls) - Viasona",17
3908,La cançó de l'estiu,Malifeta,"La cançó de l'estiu, de l'àlbum ""La cançó de l'estiu"" (Malifeta) - Viasona",17
3909,Lisèrgica espardenya (Conjur),Remei de Ca la Fresca,"Lisèrgica espardenya (Conjur), de l'àlbum ""L'ham de la pregunta"" (Remei de Ca la Fresca) - Viasona",17
3910,La Marieta de l'ull viu,Núria Feliu,"La Marieta de l'ull viu, de l'àlbum ""Cuplets tradicionals catalans"" (Núria Feliu) - Viasona",17
3911,Bandida (Remix),Sandra Monfort,"Bandida (Remix), de l'àlbum ""Bandida (Remix)"" (Sandra Monfort) - Viasona",17
3912,L'estudiant de Vic,Joan Manuel Serrat,"L'estudiant de Vic, de l'àlbum ""Cançons tradicionals"" (Joan Manuel Serrat) - Viasona",17
3913,La cançó de la taverna,Els Setze Jutges,"La cançó de la taverna, de l'àlbum ""Audiència Pública"" (Els Setze Jutges) - Viasona",17
3914,Jugular,Triquell,"Jugular, de l'àlbum ""Jugular"" (Triquell) - Viasona",17
3915,La cirereta,Surti Com Surti,"La cirereta, de l'àlbum ""Al peu del Cadí"" (Surti Com Surti) - Viasona",17
3916,Iaia,Mama Dousha,"Iaia, de l'àlbum ""Iaia"" (Mama Dousha) - Viasona",17
3917,Heroïnes de la fosca nit,El Diluvi,"Heroïnes de la fosca nit, de l'àlbum ""Heroïnes de la fosca nit"" (El Diluvi) - Viasona",17
3918,He deixat ma mare,Raimon,"He deixat ma mare, de l'àlbum ""Raimon"" (Raimon) - Viasona",17
3919,Ferran Adrià,31 FAM,"Ferran Adrià, de l'àlbum ""Tr3tze"" (31 FAM) - Viasona",17
3920,Entre mil vidres trencats,Miquel Abras,"Entre mil vidres trencats, de l'àlbum ""Entre mil vidres trencats"" (Miquel Abras) - Viasona",17
3921,En Joan ve de la cuina,La Bressola – Escoles Catalanes,"En Joan ve de la cuina, de l'àlbum ""A la bressola cantem"" (La Bressola – Escoles Catalanes) - Viasona",17
3922,Els soldats vénen de França,Toni Giménez,"Els soldats vénen de França, de l'àlbum ""Belluguet!"" (Toni Giménez) - Viasona",17
3923,Quatre barres blanc i negre,Pau Riba,"Quatre barres blanc i negre, de l'àlbum ""Electròccid àccid alquimístic xoc"" (Pau Riba) - Viasona",17
3924,El riu de la lluna,Núria Feliu,"El riu de la lluna, de l'àlbum ""Els Oscars de la Feliu"" (Núria Feliu) - Viasona",17
3925,El plor,El Petit de Cal Eril,"El plor, de l'àlbum ""La força"" (El Petit de Cal Eril) - Viasona",17
3926,El cant dels ocells,Ramon Calduch,"El cant dels ocells, de l'àlbum ""Ramon Calduch"" (Ramon Calduch) - Viasona",17
3927,Pels carrers de Freixenet,Surti Com Surti,"Pels carrers de Freixenet, de l'àlbum ""Al peu del Cadí"" (Surti Com Surti) - Viasona",17
3928,Dolça esclavitud,Pau Riba,"Dolça esclavitud, de l'àlbum ""Amarga crisi"" (Pau Riba) - Viasona",17
3929,Quan surt el sol,Brams,"Quan surt el sol, de l'àlbum ""Energia"" (Brams) - Viasona",17
3930,Com ho fa el vent,Joan Manuel Serrat,"Com ho fa el vent, de l'àlbum ""Com ho fa el vent"" (Joan Manuel Serrat) - Viasona",17
3931,"Jo, la donya i el gripau",Pau Riba,"Jo, la donya i el gripau, de l'àlbum ""Jo, la donya i el gripau"" (Pau Riba) - Viasona",17
3932,Cartes a mi mateix,,"Cartes a mi mateix, de l'àlbum ""Imaginari"" (OR (O-ERRA)) - Viasona",17
3933,Mmmm quin fastic. Veeccs que bo,Adrià Puntí,"Mmmm quin fastic. Veeccs que bo, de l'àlbum ""Pepalallarga i..."" (Adrià Puntí) - Viasona",17
3934,Cançó del que estima,Dos + Un,"Cançó del que estima, de l'àlbum ""Pescadors/ Cançó del que estima"" (Dos + Un) - Viasona",17
3935,Infant de Beirut,Lluís Llach,"Infant de Beirut, de l'àlbum ""18 anys de cançons"" (Lluís Llach) - Viasona",17
3936,Cançó cossaca de bressol,Toni Giménez,"Cançó cossaca de bressol, de l'àlbum ""A fer nones"" (Toni Giménez) - Viasona",17
3937,Rellotge de fang,Oques Grasses,"Rellotge de fang, de l'àlbum ""You Poni"" (Oques Grasses) - Viasona",17
3938,Brindis,Brams,"Brindis, de l'àlbum ""Sempremés"" (Brams) - Viasona",17
3939,Bolero de l'Alcúdia,Apa,"Bolero de l'Alcúdia, de l'àlbum ""Cants i cants"" (Apa) - Viasona",17
3940,Barça em pertany a mi,Pilseners,"Barça em pertany a mi, de l'àlbum ""Early works"" (Pilseners) - Viasona",17
3941,Eterna força,Smoking Souls,"Eterna força, de l'àlbum ""Cendra i or"" (Smoking Souls) - Viasona",17
3942,El carrer dels torrats,Sopa de Cabra,"El carrer dels torrats, de l'àlbum ""La Roda"" (Sopa de Cabra) - Viasona",17
3943,Copeo de Bocairent,Noèlia Llorens 'Titana',"Copeo de Bocairent, de l'àlbum ""Copeo de Bocairent"" (Noèlia Llorens 'Titana') - Viasona",17
3944,Com he fet sempre,"Quico Pi de la Serra, Cobla Orquestra Montgrins","Com he fet sempre, de l'àlbum ""El disc de La Marató 2009"" (Quico Pi de la Serra, Cobla Orquestra Montgrins) - Viasona",17
3945,El jovent de Sant Mateu,"La Principal de la Bisbal, Polifònica de Puig-Reig","El jovent de Sant Mateu, de l'àlbum ""Sardanes d'or 5"" (La Principal de la Bisbal, Polifònica de Puig-Reig) - Viasona",17
3946,El fill del mestre,Sisa,"El fill del mestre, de l'àlbum ""El més galàctic"" (Sisa) - Viasona",17
3947,A prop teu,Sergi Carbonell,"A prop teu, de l'àlbum ""Amorosa Bondat"" (Sergi Carbonell) - Viasona",17
3948,Aigua fosca,El Petit de Cal Eril,"Aigua fosca, de l'àlbum ""Eril Eril Eril"" (El Petit de Cal Eril) - Viasona",17
3949,De lao,Sexenni,"De lao, de l'àlbum ""De lao"" (Sexenni) - Viasona",17
3950,Cançó de pluja,"Xavi Túrnez, Sesé","Cançó de pluja, de l'àlbum ""Sol blanc"" (Xavi Túrnez, Sesé) - Viasona",17
3951,Cançó de comiat,Josep Carreras,"Cançó de comiat, de l'àlbum ""Canta a Catalunya"" (Josep Carreras) - Viasona",17
3952,Cantiga de Montse,Guillem Gisbert,"Cantiga de Montse, de l'àlbum ""Cantiga de Montse / Hauries hagut de venir"" (Guillem Gisbert) - Viasona",17
3953,Cant per a sa meva gent,Tomeu Penya,"Cant per a sa meva gent, de l'àlbum ""Càrritx i roses"" (Tomeu Penya) - Viasona",17
3954,Califa,La Trinca,"Califa, de l'àlbum ""La Trinca. Tots els èxits"" (La Trinca) - Viasona",17
3955,Cabrera,Tomeu Penya,"Cabrera, de l'àlbum ""Tomeu"" (Tomeu Penya) - Viasona",17
3956,Dos i dos són quatre,Al-Mayurqa,"Dos i dos són quatre, de l'àlbum ""Tradició i Compromís"" (Al-Mayurqa) - Viasona",17
3957,El desesperat,Ovidi Montllor,"El desesperat, de l'àlbum ""Un entre tants"" (Ovidi Montllor) - Viasona",17
3958,"És nadal (Na, na, na)",oxigen,"És nadal (Na, na, na), de l'àlbum ""És nadal (Na, na, na)"" (oxigen) - Viasona",17
3959,Your Song → La teva cançó,Roger Gascon,"Your Song → La teva cançó, de l'àlbum ""Versions d'Extraradi"" (Roger Gascon) - Viasona",17
3960,Un dia seré mort,Nou Romancer,"Un dia seré mort, de l'àlbum ""Invocació als poetes"" (Nou Romancer) - Viasona",17
3961,El pingüí,Guillermina Motta,"El pingüí, de l'àlbum ""Bestiari"" (Guillermina Motta) - Viasona",17
3962,El pont de Can Rius,Solé,"El pont de Can Rius, de l'àlbum ""Més cançons sobre aquest collons de poble"" (Solé) - Viasona",17
3963,El ressupó,Mama Dousha,"El ressupó, de l'àlbum ""Only Hits"" (Mama Dousha) - Viasona",17
3964,Els contrabandistes,Josep Tero,"Els contrabandistes, de l'àlbum ""Lladre d'amor"" (Josep Tero) - Viasona",17
3965,"Quan tu deies ""amor""",Entreveus,"Quan tu deies ""amor"", de l'àlbum ""El joc de l'aigua"" (Entreveus) - Viasona",17
3966,Embarbussaments,Ara va de bo,"Embarbussaments, de l'àlbum ""Cavallet de cartró"" (Ara va de bo) - Viasona",17
3967,Emiliano Zapata,Lax'n'Busto,"Emiliano Zapata, de l'àlbum ""Sí"" (Lax'n'Busto) - Viasona",17
3968,Festa Major,Strombers,"Festa Major, de l'àlbum ""Stromberland"" (Strombers) - Viasona",17
3969,Mireia,Judit Neddermann,"Mireia, de l'àlbum ""Un segon"" (Judit Neddermann) - Viasona",17
3970,Me'n vaig a viure a Lleida,Joan Miquel Oliver,"Me'n vaig a viure a Lleida, de l'àlbum ""Elektra"" (Joan Miquel Oliver) - Viasona",17
3971,Una altra Menorca,Escamarlans de Palau,"Una altra Menorca, de l'àlbum ""Sota estrelles i a coberta"" (Escamarlans de Palau) - Viasona",17
3972,Volem saber-ho tot,Dani Miquel,"Volem saber-ho tot, de l'àlbum ""Volem"" (Dani Miquel) - Viasona",17
3973,Una cançó que parla de tu,Els Catarres,"Una cançó que parla de tu, de l'àlbum ""Tots els meus principis"" (Els Catarres) - Viasona",17
3974,TATiANAS RAXETS i PUT4S,P.A.W.N. Gang,"TATiANAS RAXETS i PUT4S, de l'àlbum ""ASHO KE Li DiUAN TRAP"" (P.A.W.N. Gang) - Viasona",17
3975,Himàlaia,L'Équilibriste,"Himàlaia, de l'àlbum ""Pluja - Trànsit - Semàfors"" (L'Équilibriste) - Viasona",17
3976,Júlia,Socunbohemio,"Júlia, de l'àlbum ""Les coses que no et diré mai"" (Socunbohemio) - Viasona",17
3977,"Quan somrius, el món somriu amb tu",Xanguito,"Quan somrius, el món somriu amb tu, de l'àlbum ""Milions d'estrelles"" (Xanguito) - Viasona",17
3978,Scaramouche,Dagoll Dagom,"Scaramouche, de l'àlbum ""Scaramouche. El musical"" (Dagoll Dagom) - Viasona",17
3979,Ses estrelles del cel,Antònia Font,"Ses estrelles del cel, de l'àlbum ""A Rússia"" (Antònia Font) - Viasona",17
3980,Cançó de les plegadores,Terrae,"Cançó de les plegadores, de l'àlbum ""Nostre gra"" (Terrae) - Viasona",17
3981,Cançó del la serp,"Josep Maria Espinàs, Francesc Burrull","Cançó del la serp, de l'àlbum ""Les 26 cançons infantils"" (Josep Maria Espinàs, Francesc Burrull) - Viasona",17
3982,Aromes de roques,Ja t'ho diré,"Aromes de roques, de l'àlbum ""Es directe"" (Ja t'ho diré) - Viasona",17
3983,Ai nena si vols venir,The Sucarrats Band,"Ai nena si vols venir, de l'àlbum ""The Sucarrats Band"" (The Sucarrats Band) - Viasona",17
3984,A.C.A.B.,Pirat's Sound Sistema,"A.C.A.B., de l'àlbum ""Remena"" (Pirat's Sound Sistema) - Viasona",17
3985,Xiqueta meua,El Cantautoret Pocatraça,"Xiqueta meua, de l'àlbum ""Xiqueta meua"" (El Cantautoret Pocatraça) - Viasona",17
3986,Xarnega,Mushkaa,"Xarnega, de l'àlbum ""SexySensible"" (Mushkaa) - Viasona",17
3987,Terra natal,Projecte Mut,"Terra natal, de l'àlbum ""Poèsica"" (Projecte Mut) - Viasona",17
3988,Superherois,Sva-ters,"Superherois, de l'àlbum ""Berlangastyle"" (Sva-ters) - Viasona",17
3989,Bugui Bugui,Cucorba,"Bugui Bugui, de l'àlbum ""Cucorba 30"" (Cucorba) - Viasona",17
3990,Se'n va anar,Raimon,"Se'n va anar, de l'àlbum ""Vè festival de cançó mediterrània"" (Raimon) - Viasona",17
3991,"Quan som al llit, no em parlis del partit",Guillermina Motta,"Quan som al llit, no em parlis del partit, de l'àlbum ""Vota Motta"" (Guillermina Motta) - Viasona",17
3992,L'enamorat li deia,Ovidi Montllor,"L'enamorat li deia, de l'àlbum ""Salvat-Papasseit per Ovidi"" (Ovidi Montllor) - Viasona",17
3993,Pronoms,Artur Àlvarez,"Pronoms, de l'àlbum ""Quan érem divendres - Poemes d'Àngels Gregori"" (Artur Àlvarez) - Viasona",17
3994,Que la terra et sigui lleu,Icestorm,"Que la terra et sigui lleu, de l'àlbum ""Saga"" (Icestorm) - Viasona",17
3995,Oració,Kitsch,"Oració, de l'àlbum ""Kitsch"" (Kitsch) - Viasona",17
3996,No et canto amb pena,Al·lèrgiques al pol·len,"No et canto amb pena, de l'àlbum ""No et canto amb pena"" (Al·lèrgiques al pol·len) - Viasona",17
3997,Som persones,Txarango,"Som persones, de l'àlbum ""El disc de La Marató 2012"" (Txarango) - Viasona",17
3998,Rosa que l'amor s'hi posa,David Torné,"Rosa que l'amor s'hi posa, de l'àlbum ""Fins a la fi dels temps"" (David Torné) - Viasona",17
3999,Som una barca,Toni Giménez,"Som una barca, de l'àlbum ""10 anys de cançons (1977-1987)"" (Toni Giménez) - Viasona",17
4000,Mecanismes,Antònia Font,"Mecanismes, de l'àlbum ""Batiscafo Katiuscas"" (Antònia Font) - Viasona",17
